,sorted_formula,host_material,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
293,Ce18Fe75Ni5Sb238Te2,CeFe4Sb12,ZT,,[1.0],[773.0],1.0,773.0,JMC_data
294,Ba4Ga8Sn15,None,ZT,,[0.8],[473.0],0.8,473.0,JMC_data
295,Co10Fe30La9Sb120,Fe4LaSb12,ZT,,[0.87],[723.0],0.87,723.0,JMC_data
296,Co10Fe30La9Sb120,Fe4LaSb12,ZT,,[0.87],[723.0],0.87,723.0,JMC_data
297,Bi2Te3,Bi2Te3,ZT,,[1.44],[400.0],1.44,400.0,JMC_data
298,Bi2Te3,Bi2Te3,ZT,,[0.2],[300.0],0.2,300.0,JMC_data
299,Ag25Sb24Te50Zn,AgSbTe2,ZT,,[1.9],[400.0],1.9,400.0,JMC_data
300,Eu6Na5Pb189Te200,PbTe,ZT,,[2.2],[850.0],2.2,850.0,JMC_data
301,Ag20Sb20Se3Te37,AgSbTe2,ZT,,[2.0],[600.0],2.0,600.0,JMC_data
302,Ca3Co4O9,Ca3Co4O9,ZT,,[0.032],[660.0],0.032,660.0,JMC_data
303,Ba2Co9O14,Ba2Co9O14,ZT,,[0.04],[1000.0],0.04,1000.0,JMC_data
304,Ca3Co4O9,Ca3Co4O9,ZT,,[0.04],[1000.0],0.04,1000.0,JMC_data
305,CoCu2S8Ti3,CoCu2S8Ti3,ZT,,[0.18],[650.0],0.18,650.0,JMC_data
306,PbTe,PbTe,ZT,,[2.0],[775.0],2.0,775.0,JMC_data
307,SrTe,SrTe,ZT,,[1.7],[800.0],1.7000000000000002,800.0,JMC_data
308,Co80Sb240Yb7,CoSb3,ZT,,[1.0],[650.0],1.0,650.0,JMC_data
309,Co80Sb240Yb7,CoSb3,ZT,,[1.0],[603.0],1.0,603.0,JMC_data
310,Ca3Co100Sb300Yb3,CoSb3,ZT,,[1.03],[750.0],1.03,750.0,JMC_data
311,Ba2Co160Sb480SrYb4,CoSb3,ZT,,[1.44],[800.0],1.44,800.0,JMC_data
312,Ba80Co400La5Sb1200Yb4,CoSb3,ZT,,[1.7],[850.0],1.7000000000000002,850.0,JMC_data
313,Ba11Co400Sb1200Sr9Yb5,CoSb3,ZT,,[1.6],[835.0],1.6,835.0,JMC_data
314,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
315,Se2Sn,Se2Sn,ZT,,[2.95],[800.0],2.95,800.0,JMC_data
316,Se2Sn,Se2Sn,ZT,,[0.4],[773.0],0.4,773.0,JMC_data
317,AlAs3Ba3,AlAs3Ba3,ZT,,[0.74],[100.0],0.74,100.0,JMC_data
318,Ba5Bi35Co6Cu34O40Se40,BiCuOSe,ZT,,[0.082],[350.0],0.08199999999999999,350.0,JMC_data
319,Ba5Bi35Co6Cu34O40Se40,BiCuOSe,ZT,,[0.06],[300.0],0.06,300.0,JMC_data
320,Ba5Bi35Co6Cu34O40Se40,BiCuOSe,ZT,,[0.082],[350.0],0.08199999999999999,350.0,JMC_data
321,Ba5Bi35Co6Cu34O40Se40,BiCuOSe,ZT,,[0.082],[350.0],0.08199999999999999,350.0,JMC_data
322,MnO,MnO,ZT,,[0.92],[873.0],0.92,873.0,JMC_data
323,MnO,MnO,ZT,,[0.92],[873.0],0.92,873.0,JMC_data
324,Ca23Mn25O75Pr2,CaMnO3,ZT,,[0.16],[873.0],0.16,873.0,JMC_data
325,Ca23Mn25O75Pr2,CaMnO3,ZT,,[0.16],[873.0],0.16,873.0,JMC_data
326,Ce4Co5Fe15Sb60,CeFe4Sb12,ZT,,[0.68],[773.0],0.68,773.0,JMC_data
327,CoFe3LaSb12,Fe4LaSb12,ZT,,[0.8],[750.0],0.8,750.0,JMC_data
328,Co26Fe54La12Sb240Yb5,None,ZT,,[0.99],[700.0],0.99,700.0,JMC_data
329,Ce4Co5Fe15Sb60,CeFe4Sb12,ZT,,[0.68],[773.0],0.68,773.0,JMC_data
330,CuGaTe2,CuGaTe2,ZT,,[1.4],[950.0],1.4,950.0,JMC_data
331,MoS2,MoS2,ZT,,[2.5],[295],2.5,295.0,JMC_data
332,CuTe2Y,CuTe2Y,ZT,,[1.0],[800.0],1.0,800.0,JMC_data
333,Cu5Gd4Te8,None,ZT,,[0.2],[523.0],0.2,523.0,JMC_data
334,Bi2Te3,Bi2Te3,ZT,,[0.75],[295],0.75,295.0,JMC_data
335,Bi2Te3,Bi2Te3,ZT,,[0.8],[295],0.8,295.0,JMC_data
336,PbTe,PbTe,ZT,,[0.001],[295],0.001,295.0,JMC_data
337,PbTe,PbTe,ZT,,[1.0],[600.0],1.0,600.0,JMC_data
338,PbTe,PbTe,ZT,,[0.7],[600.0],0.7000000000000001,600.0,JMC_data
339,Co2NaO4,Co2NaO4,ZT,,[1.0],[1000.0],1.0,1000.0,JMC_data
340,GeSi,GeSi,ZT,,[1.0],[1000.0],1.0,1000.0,JMC_data
341,OZn,OZn,ZT,,[0.3],[1273.0],0.30000000000000004,1273.0,JMC_data
342,HfNi4Sn4Ti2Zr,None,ZT,,[1.5],[700.0],1.5,700.0,JMC_data
343,Co20Ge3Sb17Ti20,CoSbTi,ZT,,[0.16],[850.0],0.16,850.0,JMC_data
344,Co87Hf40Ni13Sb100Ti60,None,ZT,,[0.7],[900.0],0.7000000000000001,900.0,JMC_data
345,BiGdPd,BiGdPd,ZT,,[0.085],[615.0],0.085,615.0,JMC_data
346,Ba4Ga8Ge15,None,ZT,,[0.93],[850.0],0.93,850.0,JMC_data
347,Ga,Ga,ZT,,[0.85],[295],0.85,295.0,JMC_data
348,Ba4Ga8Sn15,None,ZT,,[1.35],[540.0],1.35,540.0,JMC_data
349,Co78In5Ni2Sb240,Co16InSb48,ZT,,[0.9],[700.0],0.9,700.0,JMC_data
350,CoSb3,CoSb3,ZT,,[1.7],[850.0],1.7000000000000002,850.0,JMC_data
351,MnSb11Yb14,Sb3Yb4,ZT,,[1.0],[900.0],1.0,900.0,JMC_data
352,PbTe,PbTe,ZT,,[1.5],[773.0],1.5,773.0,JMC_data
353,AsGa,AsGa,ZT,,[0.41],[295],0.41,295.0,JMC_data
354,PbSe,PbSe,ZT,,[2.0],[77.0],2.0,77.0,JMC_data
355,Pb50Se49Te,PbSe,ZT,,[0.9],[550.0],0.9,550.0,JMC_data
356,GeSi4,GeSi7,ZT,,[0.95],"[800.0, 900.0]",0.95,850.0,JMC_data
357,Se,Se,ZT,,[0.54],[300.0],0.54,300.0,JMC_data
358,GeSi,GeSi,ZT,,[1.0],[900.0],1.0,900.0,JMC_data
359,Bi2Te3,Bi2Te3,ZT,,[0.75],[295],0.75,295.0,JMC_data
360,Ge6Pb3SnTe10,None,ZT,,[0.6],[650.0],0.6000000000000001,650.0,JMC_data
361,Ge6Pb3SnTe10,None,ZT,,[0.6],[650.0],0.6000000000000001,650.0,JMC_data
362,Ge6Pb3SnTe10,None,ZT,,[0.6],[650.0],0.6000000000000001,650.0,JMC_data
363,NiSnTi,NiSnTi,ZT,,[0.44],[800.0],0.44,800.0,JMC_data
364,Co20Hf15Sb17Sn3Ti5,None,ZT,,[1.2],[710.0],1.2,710.0,JMC_data
365,Mo15Sb27Te8,None,ZT,,[0.8],[1050.0],0.8,1050.0,JMC_data
366,Mo15Sb27Te8,None,ZT,,[0.8],[1050.0],0.8,1050.0,JMC_data
367,Bi2Te3,Bi2Te3,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
368,S2Ti,S2Ti,ZT,,[0.28],[373.0],0.28,373.0,JMC_data
369,Cu2Se,Cu2Se,ZT,,[0.14],[200.0],0.14,200.0,JMC_data
370,Bi20Se3Te27,Bi2Te3,ZT,,[1.13],[423.0],1.13,423.0,JMC_data
371,Ba2Co40In2Sb113Te7,Co20InSb60,ZT,,[0.91],[773.0],0.91,773.0,JMC_data
372,Ba2Co40In2Sb113Te7,Co20InSb60,ZT,,[0.91],[773.0],0.91,773.0,JMC_data
373,Mg2Si,Mg2Si,ZT,,[1.08],[550.0],1.08,550.0,JMC_data
374,Ce86Co100Fe300Sb1209,CeFe4Sb12,ZT,,[0.81],[723.0],0.81,723.0,JMC_data
375,Ce86Co100Fe300Sb1209,CeFe4Sb12,ZT,,[0.81],[700.0],0.81,700.0,JMC_data
376,Ce86Co100Fe300Sb1209,CeFe4Sb12,ZT,,[0.81],[700.0],0.81,700.0,JMC_data
377,SeSn,SeSn,ZT,,[0.67],[773.0],0.67,773.0,JMC_data
378,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
379,SeSn,SeSn,ZT,,[0.65],[773.0],0.65,773.0,JMC_data
380,SeSn,SeSn,ZT,,[0.92],[873.0],0.92,873.0,JMC_data
381,CNT,None,ZT,,[0.2],[923.0],0.2,923.0,JMC_data
382,CNT,None,ZT,,[0.2],[923.0],0.2,923.0,JMC_data
383,CNT,None,ZT,,[0.2],[923.0],0.2,923.0,JMC_data
384,PbTe,PbTe,ZT,,[1.4],"[600.0, 900.0]",1.4,750.0,JMC_data
385,In8Se5,In4Se3,ZT,,[1.1],[723.0],1.1,723.0,JMC_data
386,Ca9Co12O28,Ca3Co4O9,ZT,,[0.026],[700.0],0.026000000000000002,700.0,JMC_data
387,Ca9Co12O28,Ca3Co4O9,ZT,,[0.0249],[673.0],0.0249,673.0,JMC_data
388,Ca9Co12O28,Ca3Co4O9,ZT,,[0.026],[700.0],0.026000000000000002,700.0,JMC_data
389,Co77Ni3Sb240,CoSb3,ZT,,[0.52],[600.0],0.52,600.0,JMC_data
390,Co77Ni3Sb240,CoSb3,ZT,,[0.52],[600.0],0.52,600.0,JMC_data
391,Co77Ni3Sb240,CoSb3,ZT,,[0.52],[600.0],0.52,600.0,JMC_data
392,Co77Ni3Sb240,CoSb3,ZT,,[0.52],[600.0],0.52,600.0,JMC_data
393,GeSb2Te4,GeSb2Te4,ZT,,[1.0],[673.0],1.0,673.0,JMC_data
394,Bi20CuSe30,Bi2Se3,ZT,,[0.1],[290.0],0.1,290.0,JMC_data
395,Bi20CuSe30,Bi2Se3,ZT,,[0.1],[290.0],0.1,290.0,JMC_data
396,S2Ti,S2Ti,ZT,,[0.28],[373.0],0.28,373.0,JMC_data
397,Bi20CuSe30,Bi2Se3,ZT,,[0.1],[295],0.1,295.0,JMC_data
398,Bi2Se3,Bi2Se3,ZT,,[0.04],[295],0.04,295.0,JMC_data
399,Bi2Se3,Bi2Se3,ZT,,[0.11],[295],0.11,295.0,JMC_data
400,Bi2Se3,Bi2Se3,ZT,,[0.1],[295],0.1,295.0,JMC_data
401,Co3Fe47Si100,FeSi2,ZT,,[0.25],[908.0],0.25,908.0,JMC_data
402,CoFe19Si40,FeSi2,ZT,,[0.15],[770.0],0.15,770.0,JMC_data
403,CoFe19Si40,FeSi2,ZT,,[0.19],[770.0],0.19,770.0,JMC_data
404,Co5Fe95Si198,FeSi2,ZT,,[0.2],[850.0],0.2,850.0,JMC_data
405,BST,None,ZT,,[1.86],[320.0],1.86,320.0,JMC_data
406,Bi20Se3Te27,Bi2Te3,ZT,,[1.13],[423.0],1.13,423.0,JMC_data
407,Bi20Se3Te27,Bi2Te3,ZT,,[1.0],[300.0],1.0,300.0,JMC_data
408,DEOPT,None,ZT,,[0.4],[295],0.4,295.0,JMC_data
409,CNSTW,None,ZT,,[0.3],[373.0],0.30000000000000004,373.0,JMC_data
410,CNSTW,None,ZT,,[2.0],[373.0],2.0,373.0,JMC_data
411,Bi2Te3,Bi2Te3,ZT,,[0.9],[300.0],0.9,300.0,JMC_data
412,Al,Al,ZT,,[1.02],[873.0],1.02,873.0,JMC_data
413,SSn,SSn,ZT,,[0.08],"[300.0, 823.0]",0.08,561.5,JMC_data
414,SSn,SSn,ZT,,[0.12],[823.0],0.12,823.0,JMC_data
415,SSn,SSn,ZT,,[1.0],[873.0],1.0,873.0,JMC_data
416,BrS49Sn50,SSn,ZT,,[0.17],[823.0],0.17,823.0,JMC_data
417,BrS49Sn50,SSn,ZT,,[0.08],"[300.0, 823.0]",0.08,561.5,JMC_data
418,SSn,SSn,ZT,,[0.01],[823.0],0.01,823.0,JMC_data
419,BrS49Sn50,SSn,ZT,,[0.12],[823.0],0.12,823.0,JMC_data
420,BrS49Sn50,SSn,ZT,,[0.08],"[300.0, 823.0]",0.08,561.5,JMC_data
421,BrS49Sn50,SSn,ZT,,[0.17],[823.0],0.17,823.0,JMC_data
422,ET,None,ZT,,[0.37],[1073.0],0.37,1073.0,JMC_data
423,BNS,None,ZT,,[0.18],[1073.0],0.18,1073.0,JMC_data
424,Na,Na,ZT,,[0.3],"[745.0, 1032.0]",0.30000000000000004,888.5,JMC_data
425,O2Ti,O2Ti,ZT,,[0.25],[900.0],0.25,900.0,JMC_data
426,Nb,Nb,ZT,,[0.1],[295],0.1,295.0,JMC_data
427,AlGaO50Zn48,OZn,ZT,,[0.47],[1000.0],0.47,1000.0,JMC_data
428,Bi2Te3,Bi2Te3,ZT,,[0.75],[295],0.75,295.0,JMC_data
429,Ca3Co4O9,Ca3Co4O9,ZT,,[2.0],[1000.0],2.0,1000.0,JMC_data
430,Ag3Ca27Co40O90,Ca3Co4O9,ZT,,[0.5],[1000.0],0.5,1000.0,JMC_data
431,Ca11Co16GdO36,Ca3Co4O9,ZT,,[0.23],[923.0],0.23,923.0,JMC_data
432,Ba3O40Rh20,Ba3O28Rh14,ZT,,[0.02],[200.0],0.02,200.0,JMC_data
433,Mo8NdO18,Mo4O9,ZT,,[0.1],[1000.0],0.1,1000.0,JMC_data
434,BiSb3Te6,BiSb3Te6,ZT,,[1.0],[295],1.0,295.0,JMC_data
435,Bi2Te3,Bi2Te3,ZT,,[1.5],[295],1.5,295.0,JMC_data
436,Bi2O2Se,Bi2O2Se,ZT,,[0.2],[800.0],0.2,800.0,JMC_data
437,Bi2O2Te,Bi2O2Te,ZT,,[0.23],[573.0],0.23,573.0,JMC_data
438,Cu5Fe5S9,Cu9Fe9S16,ZT,,[0.21],[573.0],0.21,573.0,JMC_data
439,Cu5Fe5S9,Cu9Fe9S16,ZT,,[0.21],[573.0],0.21,573.0,JMC_data
440,CuFeS2,CuFeS2,ZT,,[0.069],[923.0],0.069,923.0,JMC_data
441,Cu5Fe5S9,Cu9Fe9S16,ZT,,[0.21],[573.0],0.21,573.0,JMC_data
442,Co20InSb60Yb,Co20InSb60,ZT,,[1.0],[750.0],1.0,750.0,JMC_data
443,PbTe,PbTe,ZT,,[1.5],[775.0],1.5,775.0,JMC_data
444,Ca3Co4O9,Ca3Co4O9,ZT,,"[1.2, 2.7]",[873.0],1.95,873.0,JMC_data
445,OZn,OZn,ZT,,[0.1],[1473.0],0.1,1473.0,JMC_data
446,Co,Co,ZT,,[1.0],[723.0],1.0,723.0,JMC_data
447,Ba4Ga8Ge15,None,ZT,,[0.8],[953.0],0.8,953.0,JMC_data
448,Ba4Ga8Ge15,None,ZT,,[1.35],[900.0],1.35,900.0,JMC_data
449,CS2,CS2,ZT,,[0.18],[1023.0],0.18,1023.0,JMC_data
450,PbTe,PbTe,ZT,,[2.0],[300.0],2.0,300.0,JMC_data
451,OZn,OZn,ZT,,[0.3],[1273.0],0.30000000000000004,1273.0,JMC_data
452,OZn,OZn,ZT,,[0.17],[1073.0],0.17,1073.0,JMC_data
453,OZn,OZn,ZT,,[0.65],[1247.0],0.65,1247.0,JMC_data
454,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
455,GOR,O,ZT,,[1.0],[295],1.0,295.0,JMC_data
456,Bi2Te3,Bi2Te3,ZT,,[0.8],[295],0.8,295.0,JMC_data
457,COS,CSO,ZT,,[0.32],[295],0.32,295.0,JMC_data
458,BiSb,BiSb,ZT,,[0.42],[600.0],0.42,600.0,JMC_data
459,COS,CSO,ZT,,[0.48],[600.0],0.48,600.0,JMC_data
460,Al3Ba3P5,Al3Ba3P5,ZT,,[0.49],[500.0],0.49,500.0,JMC_data
461,Ba3Ga3P5,Ba3Ga3P5,ZT,,[0.65],[800.0],0.65,800.0,JMC_data
462,GaSb3Sr3,GaSb3Sr3,ZT,,[1.74],[850.0],1.74,850.0,JMC_data
463,AlAs3Sr3,AlAs3Sr3,ZT,,[1.02],[900.0],1.02,900.0,JMC_data
464,AlAs3Ba3,AlAs3Ba3,ZT,,[0.89],[900.0],0.89,900.0,JMC_data
465,Ge2Mg10Si3,GeMg4Si,ZT,,[0.36],[625.0],0.36,625.0,JMC_data
466,Ge2Mg10Si3,GeMg4Si,ZT,,[1.68],[629.0],1.6800000000000002,629.0,JMC_data
467,Ge2Mg10Si3,GeMg4Si,ZT,,[0.36],[625.0],0.36,625.0,JMC_data
468,O3Sb2,O3Sb2,ZT,,[1.5],[333.0],1.5,333.0,JMC_data
469,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
470,Cr17Cu20Mg3O40,CrCuO2,ZT,,[0.028],[748.0],0.028,748.0,JMC_data
471,Cr17Cu20Mg3O40,CrCuO2,ZT,,[0.028],[748.0],0.028,748.0,JMC_data
472,AlCuO2,AlCuO2,ZT,,[0.0027],[780.0],0.0027,780.0,JMC_data
473,AlCuO2,AlCuO2,ZT,,[0.009],[1073.0],0.009000000000000001,1073.0,JMC_data
474,AlCuO2,AlCuO2,ZT,,[0.00049],[1073.0],0.0004900000000000001,1073.0,JMC_data
475,Cr17Cu20Mg3O40,CrCuO2,ZT,,[0.028],[748.0],0.028,748.0,JMC_data
476,Bi49Sb150SnTe300,BiSb3Te6,ZT,,[1.33],[350.0],1.33,350.0,JMC_data
477,Bi7Sb,None,ZT,,[0.6],[300.0],0.6000000000000001,300.0,JMC_data
478,Ge3PbSe2Te2,None,ZT,,[1.6],[673.0],1.6,673.0,JMC_data
479,Ge2SeTe,Ge2SeTe,ZT,,[0.06],[295],0.06,295.0,JMC_data
480,GeTe,GeTe,ZT,,[0.64],[673.0],0.64,673.0,JMC_data
481,Ge3PbSe2Te2,None,ZT,,[1.6],[673.0],1.6,673.0,JMC_data
482,Ge3PbSe2Te2,None,ZT,,[1.6],[673.0],1.6,673.0,JMC_data
483,Ge3PbSe2Te2,None,ZT,,[1.6],[673.0],1.6,673.0,JMC_data
484,Bi2Te3,Bi2Te3,ZT,,[0.0176],[300.0],0.0176,300.0,JMC_data
485,Cl6Cs2Ge,Cl6Cs2Ge,ZT,,[0.8],[295],0.8,295.0,JMC_data
486,Cu2Se3Sn,Cu2Se3Sn,ZT,,[1.21],[850.0],1.21,850.0,JMC_data
487,Cu100PbSe150Sn49,Cu2Se3Sn,ZT,,[0.64],[700.0],0.64,700.0,JMC_data
488,Cu100PbSe150Sn49,Cu2Se3Sn,ZT,,[0.64],[700.0],0.64,700.0,JMC_data
489,SeSn,SeSn,ZT,,[2.6],[923.0],2.6,923.0,JMC_data
490,SeSn,SeSn,ZT,,[0.5],[823.0],0.5,823.0,JMC_data
491,AgSe100Sn99,SeSn,ZT,,[0.6],[750.0],0.6000000000000001,750.0,JMC_data
492,Ag2S3Se197Sn198,SeSn,ZT,,[1.67],[823.0],1.67,823.0,JMC_data
493,SeSn,SeSn,ZT,,[0.2],[675.0],0.2,675.0,JMC_data
494,SeSn,SeSn,ZT,,[0.055],[501.0],0.055,501.0,JMC_data
495,Bi2Te3,Bi2Te3,ZT,,[1.0],[380.0],1.0,380.0,JMC_data
496,BiCuOTe,BiCuOTe,ZT,,[0.66],[673.0],0.66,673.0,JMC_data
497,P,P,ZT,,[1.85],[900.0],1.85,900.0,JMC_data
498,Cu2Se,Cu2Se,ZT,,[1.19],[723.0],1.19,723.0,JMC_data
499,Cd15In5Sn479Te500,SnTe,ZT,,[1.1],[850.0],1.1,850.0,JMC_data
500,Cd3InSn96Te100,SnTe,ZT,,[1.0],[850.0],1.0,850.0,JMC_data
501,Cd15In5Sn479Te500,SnTe,ZT,,[1.1],[850.0],1.1,850.0,JMC_data
502,PbTe,PbTe,ZT,,[2.2],[915.0],2.2,915.0,JMC_data
503,calcium,None,ZT,,[0.87],[973.0],0.87,973.0,JMC_data
504,Cu3Ga5Te9,None,ZT,,[1.65],[804.0],1.65,804.0,JMC_data
505,Ag2Te,Ag2Te,ZT,,[1.5],[673.0],1.5,673.0,JMC_data
506,AgSbTe2,AgSbTe2,ZT,,[1.59],[673.0],1.59,673.0,JMC_data
507,Bi3SbTe6,None,ZT,,[1.61],[295],1.61,295.0,JMC_data
508,Bi3SbTe6,None,ZT,,[1.61],[295],1.61,295.0,JMC_data
509,Bi3SbTe6,None,ZT,,[1.61],[295],1.61,295.0,JMC_data
510,AgBiSn15Te17,SnTe,ZT,,[1.1],[775.0],1.1,775.0,JMC_data
511,Sn,Sn,ZT,,[1.1],[800.0],1.1,800.0,JMC_data
512,Fe5Sb11Te4,None,ZT,,[0.65],[800.0],0.65,800.0,JMC_data
513,Cu2S,Cu2S,ZT,,[1.2],[900.0],1.2,900.0,JMC_data
514,Cu2S,Cu2S,ZT,,[1.2],[900.0],1.2,900.0,JMC_data
515,Ge380Sb103Te517,None,ZT,,[0.55],[673.0],0.55,673.0,JMC_data
516,Ge380Sb103Te517,None,ZT,,[0.55],[673.0],0.55,673.0,JMC_data
517,AgMgSb,AgMgSb,ZT,,[1.4],[550.0],1.4,550.0,JMC_data
518,S2Ti,S2Ti,ZT,,[0.28],[373.0],0.28,373.0,JMC_data
519,BiLa,BiLa,ZT,,[0.42],[1000.0],0.42,1000.0,JMC_data
520,COS,CSO,ZT,,[0.1],[300.0],0.1,300.0,JMC_data
521,BiPtSc,None,ZT,,[0.3],[1000.0],0.30000000000000004,1000.0,JMC_data
522,Pb5SeTe4,Pb5SeTe4,ZT,,[2.2],[820.0],2.2,820.0,JMC_data
523,Pb5SeTe4,Pb5SeTe4,ZT,,[2.2],[820.0],2.2,820.0,JMC_data
524,PbTe,PbTe,ZT,,[2.2],[915.0],2.2,915.0,JMC_data
525,Mg2Pb23Se5Te20,Pb5SeTe4,ZT,,[2.2],[820.0],2.2,820.0,JMC_data
526,Co19Hf5NiSb20Ti10Zr5,None,ZT,,[0.5],[800.0],0.5,800.0,JMC_data
527,BaGa2Sb2,BaGa2Sb2,ZT,,[0.1],[600.0],0.1,600.0,JMC_data
528,Co8GeSb21Te2,CoSb3,ZT,,[1.03],[800.0],1.03,800.0,JMC_data
529,Cd8Sb10Yb5Zn2,None,ZT,,[1.2],[700.0],1.2,700.0,JMC_data
530,Bi2Mg2Yb,Bi2Mg2Yb,ZT,,[0.4],[625.0],0.4,625.0,JMC_data
531,Bi2CaMg2,Bi2CaMg2,ZT,,[0.1],[625.0],0.1,625.0,JMC_data
532,Bi2Se3,Bi2Se3,ZT,,[0.37],[560.0],0.37,560.0,JMC_data
533,Bi2Se3,Bi2Se3,ZT,,"[0.1, 0.35]",[560.0],0.225,560.0,JMC_data
534,Bi2Se3,Bi2Se3,ZT,,[0.37],[560.0],0.37,560.0,JMC_data
535,InSb,InSb,ZT,,[0.33],[900.0],0.33,900.0,JMC_data
536,Co10Hf5Sb8Sn2Zr5,None,ZT,,[0.5],[973.0],0.5,973.0,JMC_data
537,Fe5Sb11Te4,None,ZT,,[0.76],[800.0],0.76,800.0,JMC_data
538,Bi11Sb39Te75,BiSb3Te6,ZT,,[1.17],[323.0],1.17,323.0,JMC_data
539,Bi2Te3,Bi2Te3,ZT,,[1.4],[373.0],1.4,373.0,JMC_data
540,Bi13Sb37Te75,BiSb3Te6,ZT,,[1.56],[300.0],1.56,300.0,JMC_data
541,Bi2Te3,Bi2Te3,ZT,,[1.0],[420.0],1.0,420.0,JMC_data
542,Bi200CuS300,Bi2S3,ZT,,[0.62],[723.0],0.62,723.0,JMC_data
543,Bi200CuS300,Bi2S3,ZT,,[0.62],[723.0],0.62,723.0,JMC_data
544,Bi200CuS300,Bi2S3,ZT,,[0.62],[723.0],0.62,723.0,JMC_data
545,Bi200CuS300,Bi2S3,ZT,,[0.62],[723.0],0.62,723.0,JMC_data
546,Bi200CuS300,Bi2S3,ZT,,[0.62],[723.0],0.62,723.0,JMC_data
547,PbTe,PbTe,ZT,,[1.5],[773.0],1.5,773.0,JMC_data
548,PbSe,PbSe,ZT,,[1.3],[850.0],1.3,850.0,JMC_data
549,In3Mg3Sn194Te200,SnTe,ZT,,[1.0],[873.0],1.0,873.0,JMC_data
550,In3Mg3Sn194Te200,SnTe,ZT,,[1.0],[873.0],1.0,873.0,JMC_data
551,In3Mg3Sn194Te200,SnTe,ZT,,[1.0],[873.0],1.0,873.0,JMC_data
552,SnTe,SnTe,ZT,,[0.14],"[323.0, 873.0]",0.14,598.0,JMC_data
553,In3Mg3Sn194Te200,SnTe,ZT,,[0.51],"[323.0, 873.0]",0.51,598.0,JMC_data
554,In3Mg3Sn194Te200,SnTe,ZT,,[1.0],[873.0],1.0,873.0,JMC_data
555,Ag2InSbTe4,None,ZT,,[0.15],[295],0.15,295.0,JMC_data
556,AgSbTe2,AgSbTe2,ZT,,[0.3],[295],0.30000000000000004,295.0,JMC_data
557,AgInTe2,AgInTe2,ZT,,[0.75],[573.0],0.75,573.0,JMC_data
558,BiSbTe,None,ZT,,[1.12],[350.0],1.12,350.0,JMC_data
559,BiSbTe,None,ZT,,[1.24],[300.0],1.24,300.0,JMC_data
560,O3Y2,O3Y2,ZT,,[1.24],[295],1.24,295.0,JMC_data
561,Ca14MgSb11,AlCa14Sb11,ZT,,[0.32],[1073.0],0.32,1073.0,JMC_data
562,MnSb11Yb14,Sb3Yb4,ZT,,[0.75],[1073.0],0.75,1073.0,JMC_data
563,AlBi11Ca14,Bi11Ca14Mn,ZT,,"[0.3, 0.65]",[700.0],0.475,700.0,JMC_data
564,BiSbTe,None,ZT,,[1.1],[316.0],1.1,316.0,JMC_data
565,Bi10Se3Te12,None,ZT,,[0.95],[423.0],0.95,423.0,JMC_data
566,Bi2Se3,Bi2Se3,ZT,,[0.95],[423.0],0.95,423.0,JMC_data
567,Mn343Re14Si643,Mn4Si7,ZT,,[0.64],[823.0],0.64,823.0,JMC_data
568,Mn76Re15Si159,Mn4Si7,ZT,,[1.04],[920.0],1.04,920.0,JMC_data
569,PbTe,PbTe,ZT,,[2.2],[915.0],2.2,915.0,JMC_data
570,PbTe,PbTe,ZT,,[1.1],[775.0],1.1,775.0,JMC_data
571,SrTe,SrTe,ZT,,[1.7],[800.0],1.7000000000000002,800.0,JMC_data
572,Na,Na,ZT,,[2.2],[915.0],2.2,915.0,JMC_data
573,BiSbTe,None,ZT,,[1.2],[350.0],1.2,350.0,JMC_data
574,SeSn,SeSn,ZT,,[1.2],[773.0],1.2,773.0,JMC_data
575,Dy7Nd6O300Sr87Ti100,LaO30Sr9Ti10,ZT,,[0.19],[673.0],0.19,673.0,JMC_data
576,Dy7Nd6O300Sr87Ti100,LaO30Sr9Ti10,ZT,,[0.19],[673.0],0.19,673.0,JMC_data
577,NdO30Sr9Ti10,O3SrTi,ZT,,[0.4],[1223.0],0.4,1223.0,JMC_data
578,LaO30Sr9Ti10,LaO30Sr9Ti10,ZT,,[0.36],[1045.0],0.36,1045.0,JMC_data
579,O3SrTi,O3SrTi,ZT,,[0.19],[673.0],0.19,673.0,JMC_data
580,Dy7Nd6O300Sr87Ti100,LaO30Sr9Ti10,ZT,,[0.19],[673.0],0.19,673.0,JMC_data
581,Ni3O100Zn97,OZn,ZT,,[0.09],[1000.0],0.09,1000.0,JMC_data
582,AlO50Zn49,OZn,ZT,,[0.2],[1073.0],0.2,1073.0,JMC_data
583,AlO100Zn99,OZn,ZT,,[0.035],[1000.0],0.035,1000.0,JMC_data
584,Ni3O100Zn97,OZn,ZT,,[0.09],[1000.0],0.09,1000.0,JMC_data
585,Bi2Te3,Bi2Te3,ZT,,[2.4],[295],2.4,295.0,JMC_data
586,Cu197Ga3Te100,Cu2Te,ZT,,[0.46],[600.0],0.46,600.0,JMC_data
