,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
591,Cu13S16Sn3V,Conductivity,,[9090.909090909092],[660.0],9090.909090909101,660.0,JMC_data
592,LuNiSb,Conductivity,,[41666.666666666664],[295],41666.6666666667,295.0,JMC_data
593,GdNiSb,Conductivity,,[125000.0],[80.0],125000.0,80.0,JMC_data
594,Co2NaO4,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
595,Al25Co20Fe73La2O200Zn30,Conductivity,,[0.0117],[790.0],0.0117,790.0,JMC_data
596,NiSnZr,Conductivity,,[0.000585],[800.0],0.000585,800.0,JMC_data
597,NiSnZr,Conductivity,,[0.00059],[800.0],0.00059,800.0,JMC_data
598,HfNi2Sn2Zr,Conductivity,,[0.0014800000000000002],[800.0],0.0014800000000000002,800.0,JMC_data
599,Bi2S3,Conductivity,,[5000.0],[300.0],5000.0,300.0,JMC_data
600,Fe2Mo13Sb30Te5,Conductivity,,[482000.0],[300.0],482000.0,300.0,JMC_data
601,CdCu2S4Sn,Conductivity,,[7.38e+18],[800.0],7.38e+18,800.0,JMC_data
602,Antimony,Conductivity,,[105.0],[300.0],105.0,300.0,JMC_data
603,Bi2Te3,Conductivity,,[80000.0],[300.0],80000.0,300.0,JMC_data
604,ClFeO,Conductivity,,[9.999999999999999e-06],[295],1e-05,295.0,JMC_data
605,GdTe6Tl9,Conductivity,,[85000.0],[295],85000.0,295.0,JMC_data
606,LaTe6Tl9,Conductivity,,[29000.0],[300.0],29000.0,300.0,JMC_data
607,BCOY,Conductivity,,[84000.0],[373.0],84000.0,373.0,JMC_data
608,BCOY,Conductivity,,[12500.0],[300.0],12500.0,300.0,JMC_data
609,Ca14Co20CuO45,Conductivity,,[5120.0],[973.0],5120.0,973.0,JMC_data
610,Ca14Co20CuO45,Conductivity,,[4560.0],[973.0],4560.0,973.0,JMC_data
611,OZn,Conductivity,,[8700.0],[295],8700.0,295.0,JMC_data
612,AlMnPd,Conductivity,,"[50000.0, 80000.0]",[295],65000.0,295.0,JMC_data
613,CoSbTi,Conductivity,,[4000.0],[295],4000.0,295.0,JMC_data
614,Co9NiSb10Ti10,Conductivity,,[100000.0],[295],100000.0,295.0,JMC_data
615,CrSi2,Conductivity,,[100000.0],[295],100000.0,295.0,JMC_data
616,Sn11Te30Tl39,Conductivity,,[12100.0],[526.0],12100.0,526.0,JMC_data
617,SnTe6Tl9,Conductivity,,[163000.0],[295],163000.0,295.0,JMC_data
618,Sn11Te30Tl39,Conductivity,,[25000.0],[295],25000.0,295.0,JMC_data
619,S3Tl2Zr,Conductivity,,[0.0007099999999999999],[295],0.0007099999999999999,295.0,JMC_data
620,S3Tl2Zr,Conductivity,,[0.0007099999999999999],[295],0.0007099999999999999,295.0,JMC_data
621,Te3Tl2Zr,Conductivity,,[3000.0],[295],3000.0,295.0,JMC_data
622,Bi,Conductivity,,[300.0],[295],300.0,295.0,JMC_data
623,CMNTW,Conductivity,,[45000.0],[323.0],45000.0,323.0,JMC_data
624,CMNTW,Conductivity,,[50000.0],[323.0],50000.0,323.0,JMC_data
625,CMNTW,Conductivity,,[47000.0],[773.0],47000.0,773.0,JMC_data
626,Co9Na5O20Zn,Conductivity,,[12700.0],[1073.0],12700.0,1073.0,JMC_data
627,BiBrTe,Conductivity,,[67000.0],[295],67000.0,295.0,JMC_data
628,NiSe,Conductivity,,[500000.0],[1373.0],500000.0,1373.0,JMC_data
629,Fe20SbSn9Ti10,Conductivity,,[3300.0],[295],3300.0,295.0,JMC_data
630,O2Si,Conductivity,,[68000000.0],[295],68000000.0,295.0,JMC_data
631,GaSe2Tl,Conductivity,,[0.0058],[295],0.0058000000000000005,295.0,JMC_data
632,MoTe2,Conductivity,,[16.400000000000002],[295],16.4,295.0,JMC_data
633,GeSe,Conductivity,,[61200.0],[295],61200.0,295.0,JMC_data
634,GeTe,Conductivity,,[500000.0],[295],500000.0,295.0,JMC_data
635,GeTe,Conductivity,,[200000.0],[295],200000.0,295.0,JMC_data
636,Ga2Te3,Conductivity,,[103.0],[850.0],103.0,850.0,JMC_data
637,CoP3,Conductivity,,[6645.0],[50.0],6645.0,50.0,JMC_data
638,As3Co,Conductivity,,[15.920000000000002],[50.0],15.92,50.0,JMC_data
639,CoSb3,Conductivity,,[2385.0],[50.0],2385.0,50.0,JMC_data
640,IrP3,Conductivity,,[15883.6],[50.0],15883.6,50.0,JMC_data
641,IrP3,Conductivity,,[38848.0],[300.0],38848.0,300.0,JMC_data
642,As3Ir,Conductivity,,[14595.0],[50.0],14595.0,50.0,JMC_data
643,IrSb3,Conductivity,,[236358.90000000002],[50.0],236358.9,50.0,JMC_data
644,As3Rh,Conductivity,,[356670.0],[50.0],356670.0,50.0,JMC_data
645,RhSb3,Conductivity,,[271740.0],[800.0],271740.0,800.0,JMC_data
646,As3Rh,Conductivity,,[373614.9],[295],373614.9,295.0,JMC_data
647,Pb2SeTe,Conductivity,,[111700.0],[295],111700.0,295.0,JMC_data
648,PbTe,Conductivity,,[37300.0],[295],37300.0,295.0,JMC_data
649,PbTe,Conductivity,,[38400.0],[323.0],38400.0,323.0,JMC_data
650,Ga,Conductivity,,[117000.0],[500.0],117000.0,500.0,JMC_data
651,CuFeO2,Conductivity,,[350.0],[300.0],350.0,300.0,JMC_data
652,Al9Cu10FeO20,Conductivity,,[314.29999999999995],[873.0],314.3,873.0,JMC_data
653,OZn,Conductivity,,[79400000.0],[373.0],79400000.0,373.0,JMC_data
654,OZn,Conductivity,,[5495.0],[373.0],5495.0,373.0,JMC_data
655,OZn,Conductivity,,[421.0],[373.0],421.0,373.0,JMC_data
656,BiCoZr,Conductivity,,[0.00114],[295],0.0011400000000000002,295.0,JMC_data
657,SbZn,Conductivity,,[9100.0],[295],9100.0,295.0,JMC_data
658,Cu7Se4,Conductivity,ionic,[3.0],[295],3.0,295.0,JMC_data
659,Bi2Te3,Conductivity,,[10300.0],[300.0],10300.0,300.0,JMC_data
660,Sb2Te3,Conductivity,,[7145.999999999999],[320.0],7146.0,320.0,JMC_data
661,CoSnTa,Conductivity,,[1051.0],[300.0],1051.0,300.0,JMC_data
662,BiRhZr,Conductivity,,[1041.0],[300.0],1041.0,300.0,JMC_data
663,LaMo8O14,Conductivity,,[12000.0],[295],12000.0,295.0,JMC_data
664,CeMo8O14,Conductivity,,[53200.0],[295],53200.0,295.0,JMC_data
665,Mo8NdO14,Conductivity,,[30300.0],[295],30300.0,295.0,JMC_data
666,Mo8O14Sm,Conductivity,,[34000.0],[295],34000.0,295.0,JMC_data
667,Ga2O3,Conductivity,,[1.0],[295],1.0,295.0,JMC_data
668,LaMo8O14,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
669,CeMo8O14,Conductivity,,[960.0],[295],960.0,295.0,JMC_data
670,Mo8O14Pr,Conductivity,,[2170.0],[295],2170.0,295.0,JMC_data
671,Mo8NdO14,Conductivity,,[2920.0],[295],2920.0,295.0,JMC_data
672,Mo8O14Sm,Conductivity,,[4950.0],[295],4950.0,295.0,JMC_data
673,GePdZr,Conductivity,,[3.61018],[295],3.61018,295.0,JMC_data
674,AlB14Mg,Conductivity,,[-11.0],[295],-11.0,295.0,JMC_data
675,OZn,Conductivity,,[0.3],[300.0],0.30000000000000004,300.0,JMC_data
676,BiSb,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
677,ClCs2Ge,Conductivity,,[4.5e+17],[50.0],4.5e+17,50.0,JMC_data
678,Ag95Br27I8Te30,Conductivity,,[1.1],[323.0],1.1,323.0,JMC_data
679,AsIrZr,Conductivity,,[1020.0],[800.0],1020.0,800.0,JMC_data
680,O4SnZn2,Conductivity,,"[390.0, 10170.0]",[295],5280.0,295.0,JMC_data
681,Bi2S3,Conductivity,,[0.001],[295],0.001,295.0,JMC_data
682,CuFeO2,Conductivity,,[153.0],[295],153.0,295.0,JMC_data
683,IMO2S2,Conductivity,ionic,[0.6],[295],0.6000000000000001,295.0,JMC_data
684,InSe,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
685,Ba50Cu287Se23Te327,Conductivity,,[68500.0],[295],68500.0,295.0,JMC_data
686,Ba10Cu59Se10Te60,Conductivity,,[24200.0],[295],24200.0,295.0,JMC_data
687,AlB14Mg,Conductivity,,[1.0],[295],1.0,295.0,JMC_data
688,CoSb3,Conductivity,,[80000.0],[700.0],80000.0,700.0,JMC_data
689,Sb2Te3,Conductivity,,[105.0],[300.0],105.0,300.0,JMC_data
690,Sb2Te3,Conductivity,,[105.0],[300.0],105.0,300.0,JMC_data
691,Sb2Te3,Conductivity,,[105.0],[300.0],105.0,300.0,JMC_data
692,Sb2Te3,Conductivity,,[24900.000000000004],[420.0],24900.0,420.0,JMC_data
693,B4Li2O7,Conductivity,,"[10.0, 10.0]",[295],10.0,295.0,JMC_data
694,Ag2Te,Conductivity,,[105.0],[295],105.0,295.0,JMC_data
695,Ag2Te,Conductivity,,[104.0],[295],104.0,295.0,JMC_data
696,Ag2Te,Conductivity,,[104.0],[650.0],104.0,650.0,JMC_data
697,Ag2Te,Conductivity,,[102.0],[295],102.0,295.0,JMC_data
698,Ag18Te11Tl4,Conductivity,,[900.0],[435.0],900.0,435.0,JMC_data
699,Ag360Te220Tl81,Conductivity,,[1300.0],[435.0],1300.0,435.0,JMC_data
700,Ag360Te219Tl80,Conductivity,,[3100.0],[380.0],3100.0,380.0,JMC_data
701,SbTe2Tl,Conductivity,,[75000.0],[380.0],75000.0,380.0,JMC_data
702,AgSbTe2,Conductivity,,[37900.0],[380.0],37900.0,380.0,JMC_data
703,AgSbTe2,Conductivity,,[34000.0],[520.0],34000.0,520.0,JMC_data
704,SbTe2Tl,Conductivity,,[28000.0],[520.0],28000.0,520.0,JMC_data
705,SbTe2Tl,Conductivity,,[30000.0],[380.0],30000.0,380.0,JMC_data
706,Bi2SnTe4,Conductivity,,[67500.0],[380.0],67500.0,380.0,JMC_data
707,InSb50Te100Tl49,Conductivity,,[49000.0],[372.0],49000.0,372.0,JMC_data
708,InSb50Te100Tl49,Conductivity,,[11800.0],[372.0],11800.0,372.0,JMC_data
709,InSb49Te100Tl50,Conductivity,,[69500.0],[379.0],69500.0,379.0,JMC_data
710,SbTe2Tl,Conductivity,,[15400.0],[625.0],15400.0,625.0,JMC_data
711,Cr2CuSe4,Conductivity,,[263000.0],[300.0],263000.0,300.0,JMC_data
712,CuInTe2,Conductivity,,[10000.0],[295],10000.0,295.0,JMC_data
713,SeZn,Conductivity,,[1e-06],[295],1e-06,295.0,JMC_data
714,B4VZr,Conductivity,,[6080000.0],[300.0],6080000.0,300.0,JMC_data
715,B4TiV,Conductivity,,[6080000.0],[300.0],6080000.0,300.0,JMC_data
716,Ba3Cu16S9Te2,Conductivity,,[2000.0],[295],2000.0,295.0,JMC_data
717,Ba30Cu153S75Te35,Conductivity,,[10400.0],[690.0],10400.0,690.0,JMC_data
718,Ba30Cu153S75Te35,Conductivity,,[13100.0],[690.0],13100.0,690.0,JMC_data
719,Al2Sb6Sr5,Conductivity,,[943.0],[800.0],943.0,800.0,JMC_data
720,Al2Fe3Si3,Conductivity,,[50000.0],[430.0],50000.0,430.0,JMC_data
721,CoO6,Conductivity,,[15000.0],[1173.0],15000.0,1173.0,JMC_data
722,Co5O15Sr6,Conductivity,,"[260.0, 9600.0]","[300.0, 900.0]",4930.0,600.0,JMC_data
723,Nb3Sb2Te5,Conductivity,,[7500.0],[295],7500.0,295.0,JMC_data
724,SbTe2Tl,Conductivity,,[0.0006000000000000001],[900.0],0.0006000000000000001,900.0,JMC_data
725,T,Conductivity,,[2132.2],[700.0],2132.2,700.0,JMC_data
726,SiTe3Tl3,Conductivity,,[670.0],[180.0],670.0,180.0,JMC_data
727,Co5Eu4O15Sr,Conductivity,,[0.3],[295],0.30000000000000004,295.0,JMC_data
728,Bi2Se3,Conductivity,,[480.99999999999994],[420.0],481.0,420.0,JMC_data
729,Bi4Se7Sn,Conductivity,,[250.99999999999997],[90.0],251.0,90.0,JMC_data
730,FeSi,Conductivity,,[300000.0],[300.0],300000.0,300.0,JMC_data
731,CuP2,Conductivity,,[809.0],[300.0],809.0,300.0,JMC_data
732,AgFe99O150,Conductivity,,[27.0],[1073.0],27.0,1073.0,JMC_data
733,SSn,Conductivity,,[2.0],[295],2.0,295.0,JMC_data
734,SSn,Conductivity,,[19.3],[295],19.3,295.0,JMC_data
735,CeO15Sr4Ti5,Conductivity,,[130000.0],[295],130000.0,295.0,JMC_data
736,Ge,Conductivity,,[24000.0],[960.0],24000.0,960.0,JMC_data
737,Ge,Conductivity,,[24000.0],[960.0],24000.0,960.0,JMC_data
738,InTe,Conductivity,,[1561.2],[295],1561.2,295.0,JMC_data
739,Fe5HfSb5V4,Conductivity,,[4000.0],[900.0],4000.0,900.0,JMC_data
740,NiPbZr,Conductivity,,[22010.0],[295],22010.0,295.0,JMC_data
741,S2Sn,Conductivity,,[15.33],[300.0],15.33,300.0,JMC_data
742,S2Sn,Conductivity,,[7620.0],[300.0],7620.0,300.0,JMC_data
743,CoSb3,Conductivity,,[56000.0],[295],56000.0,295.0,JMC_data
744,CoSb3,Conductivity,,[64000.0],[295],64000.0,295.0,JMC_data
745,CoSb3,Conductivity,,[119000.0],[295],119000.0,295.0,JMC_data
746,Dimethylpyrrolidinim,Conductivity,ionic,[6.0],[295.0],6.0,295.0,JMC_data
747,As2Te3,Conductivity,,[28000.000000000004],[295],28000.0,295.0,JMC_data
748,Bi2Te3,Conductivity,,[60000.0],[295],60000.0,295.0,JMC_data
749,CS2,Conductivity,,[0.42500000000000004],[1073.0],0.425,1073.0,JMC_data
750,FeSbV,Conductivity,,[7500000.0],[295],7500000.0,295.0,JMC_data
751,Al7Au10Yb3,Conductivity,,[450000.0],[373.0],450000.0,373.0,JMC_data
752,BiCuOSe,Conductivity,,[20.0],[773.0],20.0,773.0,JMC_data
753,Cu2S4SnZn,Conductivity,,[2525.0],[700.0],2525.0,700.0,JMC_data
754,CoCu2S4Sn,Conductivity,,[3380.0],[700.0],3380.0,700.0,JMC_data
755,B18Si,Conductivity,,[100.0],[295],100.0,295.0,JMC_data
756,LiNiO2,Conductivity,,[10.0],[295],10.0,295.0,JMC_data
757,Co3Li4NiO8,Conductivity,,[0.1],[295],0.1,295.0,JMC_data
758,InSe2Tl,Conductivity,,[0.039],[300.0],0.039,300.0,JMC_data
759,InSe2Tl,Conductivity,,[1061.0],[40.0],1061.0,40.0,JMC_data
760,BiSb3Te6,Conductivity,,[37000.0],[295],37000.0,295.0,JMC_data
761,Cu243La150Te350,Conductivity,,[15000.0],[295],15000.0,295.0,JMC_data
762,GaTe,Conductivity,,[2464.0],[300.0],2464.0,300.0,JMC_data
763,SeSn,Conductivity,,[100000.0],[300.0],100000.0,300.0,JMC_data
764,CNT,Conductivity,,[140000.0],[325.0],140000.0,325.0,JMC_data
765,CNT,Conductivity,,[131100.0],[325.0],131100.0,325.0,JMC_data
766,Bi2Te3,Conductivity,,[138000.0],[297.0],138000.0,297.0,JMC_data
767,Bi2Te3,Conductivity,,[82500.0],[297.0],82500.0,297.0,JMC_data
768,Mg2Si,Conductivity,,[300.0],[295],300.0,295.0,JMC_data
769,Bi15Mg1080Si194Sn291,Conductivity,,[200000.0],[295],200000.0,295.0,JMC_data
770,O2Ti,Conductivity,,[181500.0],[295],181500.0,295.0,JMC_data
771,BiSb3Te6,Conductivity,,[156000.0],[318.0],156000.0,318.0,JMC_data
772,Ca69Co100Cu6O225,Conductivity,,[4480.0],[1073.0],4480.0,1073.0,JMC_data
773,Mo60NiSb108Te32,Conductivity,,[180000.0],[320.0],180000.0,320.0,JMC_data
774,CoMo60Sb108Te32,Conductivity,,[150000.0],[320.0],150000.0,320.0,JMC_data
775,MnMo60Sb108Te32,Conductivity,,[165000.0],[320.0],165000.0,320.0,JMC_data
776,AgSe27Ti6Tl5,Conductivity,,[0.008],[300.0],0.008,300.0,JMC_data
777,CuNb2Se12Tl3,Conductivity,,[0.004],[300.0],0.004,300.0,JMC_data
778,SbTe2Tl,Conductivity,,[300.0],[295],300.0,295.0,JMC_data
779,SbSe2Tl,Conductivity,,[0.01],[295],0.01,295.0,JMC_data
780,T,Conductivity,,[1976.0],[300.0],1976.0,300.0,JMC_data
781,Ge3Mg20Si7,Conductivity,,[59000.0],[773.0],59000.0,773.0,JMC_data
782,B8Ru19Ti10,Conductivity,,[500000.0],[295],500000.0,295.0,JMC_data
783,CeSb,Conductivity,,[148000.0],[295],148000.0,295.0,JMC_data
784,Mn4Si7,Conductivity,,[36500.0],[298.0],36500.0,298.0,JMC_data
785,Ag2Se,Conductivity,,[200000.0],[300.0],200000.0,300.0,JMC_data
786,Ag2S,Conductivity,ionic,[100.0],"[420.0, 828.0]",100.0,624.0,JMC_data
787,Ni3O100Zn97,Conductivity,,[6970.0],[1073.0],6970.0,1073.0,JMC_data
788,CaMnO3,Conductivity,,[4800.0],[1073.0],4800.0,1073.0,JMC_data
789,CdO,Conductivity,,"[10200.0, 10300.0]",[295],10250.0,295.0,JMC_data
790,OZn,Conductivity,,[38460.0],[300.0],38460.0,300.0,JMC_data
791,CNT,Conductivity,,[48001.0],[295],48001.0,295.0,JMC_data
792,Bi10SeTe14,Conductivity,,[1041.0],[473.0],1041.0,473.0,JMC_data
793,CSi,Conductivity,,[43100.0],[773.0],43100.0,773.0,JMC_data
794,CSi,Conductivity,,[37000.0],[773.0],37000.0,773.0,JMC_data
795,LaTe6Tl9,Conductivity,,[19000.0],[315.0],19000.0,315.0,JMC_data
796,TbTe6Tl9,Conductivity,,[103900.0],[315.0],103900.0,315.0,JMC_data
797,SmTe6Tl9,Conductivity,,[94200.0],[315.0],94200.0,315.0,JMC_data
798,GdTe6Tl9,Conductivity,,[88400.0],[315.0],88400.0,315.0,JMC_data
799,LaTe6Tl9,Conductivity,,[19500.0],[315.0],19500.0,315.0,JMC_data
800,BiTe6Tl9,Conductivity,,[19300.0],[295],19300.0,295.0,JMC_data
801,As2Cd3,Conductivity,,[2620000.0],[300.0],2620000.0,300.0,JMC_data
802,Bi2Te3,Conductivity,,[130000.0],[300.0],130000.0,300.0,JMC_data
803,BiSe,Conductivity,,[190000.0],[295],190000.0,295.0,JMC_data
804,MoS2,Conductivity,,[1.0],[295],1.0,295.0,JMC_data
805,MoTe2,Conductivity,,[0.3],[300.0],0.30000000000000004,300.0,JMC_data
806,Pristine,Conductivity,,[112.00000000000001],[295],112.0,295.0,JMC_data
807,Bi40Cu39O40Se40,Conductivity,,[5300.0],[923.0],5300.0,923.0,JMC_data
808,Mn2Mo3Na2O12,Conductivity,,[0.00022999999999999998],[691.0],0.00023,691.0,JMC_data
809,DEOPT,Conductivity,,"[50.0, 300.0]",[300.0],175.0,300.0,JMC_data
810,Bi4CsTe6,Conductivity,,[244000.0],[295],244000.0,295.0,JMC_data
811,DEOPT,Conductivity,,[941.0],[378.0],941.0,378.0,JMC_data
812,Ca3Co4O9,Conductivity,,[8000.0],[800.0],8000.0,800.0,JMC_data
813,CSi,Conductivity,,[9610.0],[295],9610.0,295.0,JMC_data
814,OZn,Conductivity,,[58800.0],[975.0],58800.0,975.0,JMC_data
815,C2Ti3Tx,Conductivity,,[165200.0],[295],165200.0,295.0,JMC_data
816,C2Ti3Tx,Conductivity,,[165200.0],[295],165200.0,295.0,JMC_data
817,CxNySi,Conductivity,,"[-1000.0, 1200.0]",[295],100.0,295.0,JMC_data
818,Bi200Se15Te271,Conductivity,,[134100.0],[300.0],134100.0,300.0,JMC_data
819,Bi20Se3Te26,Conductivity,,[29300.0],[300.0],29300.0,300.0,JMC_data
820,CoSb3,Conductivity,,[12000.0],[300.0],12000.0,300.0,JMC_data
821,CS2,Conductivity,,[7000.0],[295],7000.0,295.0,JMC_data
822,Bi2Te3,Conductivity,,[98000.0],[750.0],98000.0,750.0,JMC_data
823,PbTe,Conductivity,,[15000.0],[750.0],15000.0,750.0,JMC_data
824,CaMnO3,Conductivity,,"[10.0, 100.0]","[300.0, 1000.0]",55.0,650.0,JMC_data
825,Ag50CdSb49Se100,Conductivity,,[3300.0],[295],3300.0,295.0,JMC_data
826,BC,Conductivity,,[30.0],[295],30.0,295.0,JMC_data
827,NaSbTe2,Conductivity,,[1.4000000000000001],[295],1.4,295.0,JMC_data
828,InTe,Conductivity,,[4000.0],[295],4000.0,295.0,JMC_data
829,CdIn99Te100,Conductivity,,[13000.0],[295],13000.0,295.0,JMC_data
830,InTe,Conductivity,,[4000.0],[295],4000.0,295.0,JMC_data
831,O3RuSr,Conductivity,,[500000.0],[295],500000.0,295.0,JMC_data
832,CaO3Ru,Conductivity,,[400000.0],[295],400000.0,295.0,JMC_data
833,CNT,Conductivity,,[4800.0],[295],4800.0,295.0,JMC_data
834,OZn,Conductivity,,[1900.0],[295],1900.0,295.0,JMC_data
835,LiMn2O4,Conductivity,,[0.01],[295],0.01,295.0,JMC_data
836,Bi2Te3,Conductivity,,[61790.0],[300.0],61790.0,300.0,JMC_data
837,Br2Pb,Conductivity,,[4000.0],[713.0],4000.0,713.0,JMC_data
838,SeSn,Conductivity,,[646.0],[773.0],646.0,773.0,JMC_data
839,DEOPT,Conductivity,,[8484.0],[295],8484.0,295.0,JMC_data
840,DEOPT,Conductivity,,[36.5],[300.0],36.5,300.0,JMC_data
841,Ca9Co12O28,Conductivity,,[8400.0],[973.0],8400.0,973.0,JMC_data
842,BiPb39S40,Conductivity,,[68200.0],[295],68200.0,295.0,JMC_data
843,Cu9S5,Conductivity,,[280000.0],[295],280000.0,295.0,JMC_data
844,Cu4S4Ti,Conductivity,,[869.9999999999999],[1103.0],870.0,1103.0,JMC_data
845,Cu49S25,Conductivity,,[35000.0],[1103.0],35000.0,1103.0,JMC_data
846,Cu2Se,Conductivity,,[20700.0],[852.0],20700.0,852.0,JMC_data
847,CES,Conductivity,ionic,[0.013000000000000001],[297.0],0.013000000000000001,297.0,JMC_data
848,CES,Conductivity,ionic,[0.0038],[297.0],0.0038,297.0,JMC_data
849,CrSi2,Conductivity,,[105.0],[300.0],105.0,300.0,JMC_data
850,Ag6Ce5Na4Te20,Conductivity,,[10000.0],[295],10000.0,295.0,JMC_data
851,Ag14Eu5NaTe20,Conductivity,,[1200.0],[295],1200.0,295.0,JMC_data
852,MoO3Sr,Conductivity,,[10400.0],[295],10400.0,295.0,JMC_data
853,Co17Ni3Sb60,Conductivity,,[179000.0],[300.0],179000.0,300.0,JMC_data
854,Co3NiSb12,Conductivity,,[266000.0],[300.0],266000.0,300.0,JMC_data
855,Mg2Sn,Conductivity,,[104.0],[323.0],104.0,323.0,JMC_data
856,CoSbV,Conductivity,,[130000.0],[295],130000.0,295.0,JMC_data
857,CoLiO2,Conductivity,,"[1400.0, 3100.0]",[298.0],2250.0,298.0,JMC_data
858,BT,Conductivity,,[4700.0],[295],4700.0,295.0,JMC_data
859,BT2,Conductivity,,[9800.0],[295],9800.0,295.0,JMC_data
860,AgBiPbSe3,Conductivity,,[6300.0],[295],6300.0,295.0,JMC_data
861,In80Se47,Conductivity,,[18830.0],[295],18830.0,295.0,JMC_data
862,In80Se47,Conductivity,,[8260.0],[660.0],8260.0,660.0,JMC_data
863,B6Si,Conductivity,,[1100.0],"[298.0, 1273.0]",1100.0,785.5,JMC_data
864,Pure,Conductivity,,[770.0],"[773.0, 1073.0]",770.0,923.0,JMC_data
865,FeLi2O4Si,Conductivity,,"[1000.0, 1400.0]",[295],1200.0,295.0,JMC_data
866,AgSbTe2,Conductivity,,"[13000.0, 145000.0]",[295],79000.0,295.0,JMC_data
867,DEOPT,Conductivity,,[30.0],[295],30.0,295.0,JMC_data
868,DEOPT,Conductivity,,[438000.0],[295],438000.0,295.0,JMC_data
869,DEOPT,Conductivity,,[306500.0],[433.0],306500.0,433.0,JMC_data
870,HNaO,Conductivity,,[217000.0],[295],217000.0,295.0,JMC_data
871,Al2O3,Conductivity,,[1050.0],[295],1050.0,295.0,JMC_data
872,Al2O3,Conductivity,,[3375.0],[350.0],3375.0,350.0,JMC_data
873,Co19Cu10Na10O40,Conductivity,,[50000.0],[573.0],50000.0,573.0,JMC_data
874,PbSe,Conductivity,,[105300.0],[300.0],105300.0,300.0,JMC_data
875,PbSe,Conductivity,,[105300.0],[295],105300.0,295.0,JMC_data
876,Mo,Conductivity,,[100000.0],[1173.0],100000.0,1173.0,JMC_data
877,Na2NiO10Ti4,Conductivity,,[7000.0],[973.0],7000.0,973.0,JMC_data
878,Al64Ca60O165Sn6,Conductivity,,[765.0],[573.0],765.0,573.0,JMC_data
879,Al14Ca12O33,Conductivity,,[150000.0],[295],150000.0,295.0,JMC_data
880,Al14Ca12O33,Conductivity,,[312000000000000.0],[295],312000000000000.0,295.0,JMC_data
881,Al14Ca12O33,Conductivity,,[2650000000000.0],[295],2650000000000.0,295.0,JMC_data
882,Al64Ca60O165Sn6,Conductivity,,[765.0],[573.0],765.0,573.0,JMC_data
883,AlCuO2,Conductivity,,[8.0],[295],8.0,295.0,JMC_data
884,DEOPT,Conductivity,,[24950.0],[295],24950.0,295.0,JMC_data
885,Cu2Te,Conductivity,,[500000.0],[300.0],500000.0,300.0,JMC_data
886,La3O30Sr7Ti10,Conductivity,,[50000.0],[773.0],50000.0,773.0,JMC_data
887,Cr12La15Mn8O60Sr5,Conductivity,,[100.0],[1173.0],100.0,1173.0,JMC_data
888,CH4,Conductivity,,[200.0],[973.0],200.0,973.0,JMC_data
889,La3O30Sr7V10,Conductivity,,[80000.0],[1073.0],80000.0,1073.0,JMC_data
890,Mg,Conductivity,,[36.0],[295],36.0,295.0,JMC_data
891,Pb199SbTe200,Conductivity,,[2620.0],[295],2620.0,295.0,JMC_data
892,Pb39SbTe40,Conductivity,,[271580.0],[295],271580.0,295.0,JMC_data
893,PbTe,Conductivity,,[233400.0],[295],233400.0,295.0,JMC_data
894,PbTe,Conductivity,,[96200.0],[295],96200.0,295.0,JMC_data
895,PbTe,Conductivity,,[233400.0],[295],233400.0,295.0,JMC_data
896,PbTe,Conductivity,,[71000.0],[295],71000.0,295.0,JMC_data
897,CaO6Ru2Sr,Conductivity,,[2.7000000000000002e-05],[295],2.7e-05,295.0,JMC_data
898,Ag2Te,Conductivity,,[10210.0],[295],10210.0,295.0,JMC_data
899,BaCCeV,Conductivity,,[95.0],[373.0],95.0,373.0,JMC_data
900,ClK,Conductivity,,[0.014700000000000001],[298.0],0.0147,298.0,JMC_data
901,MoS2,Conductivity,,[0.01],[1458.0],0.01,1458.0,JMC_data
902,Bi3InSe8Sn2,Conductivity,,[7859.0],[300.0],7859.0,300.0,JMC_data
903,S,Conductivity,,[1.0],[295],1.0,295.0,JMC_data
904,BOS,Conductivity,,[630.0],[820.0],630.0,820.0,JMC_data
905,BOS,Conductivity,,[270.0],[820.0],270.0,820.0,JMC_data
906,GeSi,Conductivity,,[45450.0],[373.0],45450.0,373.0,JMC_data
907,C2O,Conductivity,,[43000.0],[973.0],43000.0,973.0,JMC_data
908,C2O,Conductivity,,[10000.0],[973.0],10000.0,973.0,JMC_data
909,C2Mo2TiTx,Conductivity,,[138000.0],[803.0],138000.0,803.0,JMC_data
910,Chl,Conductivity,,[0.07384],[284.9],0.07384,284.9,JMC_data
911,SnTe,Conductivity,,[430000.0],[300.0],430000.0,300.0,JMC_data
912,SnTe,Conductivity,,[700000.0],[300.0],700000.0,300.0,JMC_data
913,AgBi50Sb149Te300,Conductivity,,[201100.0],[300.0],201100.0,300.0,JMC_data
914,AgBi50Sb149Te300,Conductivity,,[2450.0],[600.0],2450.0,600.0,JMC_data
915,BR5ST,Conductivity,,[0.1],[773.0],0.1,773.0,JMC_data
916,BR10ST,Conductivity,,[2.4],[773.0],2.4,773.0,JMC_data
917,BST,Conductivity,,[0.1],[773.0],0.1,773.0,JMC_data
