,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
315,Mg400Sb3Si60Sn137,PF,,[0.0036000000000000003],[295],0.0036000000000000008,295.0,JMC_data
316,Mg20Si3Sn7,PF,,[0.0043],[295],0.0043,295.0,JMC_data
317,Ge50Mg400Sb3Sn147,PF,,[0.0045000000000000005],[295],0.0045000000000000005,295.0,JMC_data
318,Bi23Cu25O25Sb2Se23Te2,PF,,[0.0007199999999999999],[873.0],0.00072,873.0,JMC_data
319,Bi23Cu25O25Sb2Se23Te2,PF,,[0.00069],[873.0],0.0006900000000000001,873.0,JMC_data
320,BiCuOSe,PF,,[0.00028000000000000003],[873.0],0.00028000000000000003,873.0,JMC_data
321,Bi23Cu25O25Sb2Se23Te2,PF,,[0.0007199999999999999],[873.0],0.00072,873.0,JMC_data
322,Bi23Cu25O25Sb2Se23Te2,PF,,[0.0007199999999999999],[873.0],0.00072,873.0,JMC_data
323,BST,PF,,[0.0029],[295],0.0029,295.0,JMC_data
324,BST,PF,,[0.00275],[295],0.0027500000000000003,295.0,JMC_data
325,Bi2Se3,PF,,[700000.0],[295],700000.0,295.0,JMC_data
326,Al60C2Yb21,PF,,[0.02],[323.0],0.02,323.0,JMC_data
327,SbZn,PF,,[0.00038],[553.0],0.00038,553.0,JMC_data
328,NbRuSb,PF,,[0.011],[800.0],0.011,800.0,JMC_data
329,FeNbSb,PF,,[0.0055],[800.0],0.0055000000000000005,800.0,JMC_data
330,Ba27Co400Pb3Sb1150Te50,PF,,[0.003164],[663.0],0.003164,663.0,JMC_data
331,Ba14Co400Pb23Sb1150Te50,PF,,[0.0031600000000000005],[295],0.00316,295.0,JMC_data
332,AgBi3S5,PF,,[0.00022099999999999998],[573.0],0.000221,573.0,JMC_data
333,Ca9Mn10O30Yb,PF,,[0.00011000000000000002],[973.0],0.00011,973.0,JMC_data
334,Ag39Sb336Te625,PF,,[2.2999999999999996e-06],[295],2.3e-06,295.0,JMC_data
335,BiHfRh,PF,,[0.01088],[1300.0],0.01088,1300.0,JMC_data
336,NiSnZr,PF,,[0.0034],"[800.0, 1000.0]",0.0034,900.0,JMC_data
337,Bi2S3,PF,,[0.00069],[582.0],0.0006900000000000001,582.0,JMC_data
338,Bi2S3,PF,,[0.00069],[582.0],0.0006900000000000001,582.0,JMC_data
339,O8Rh4Zn,PF,,[0.00022999999999999998],[873.0],0.00023,873.0,JMC_data
340,O7Sr3Ti2,PF,,[0.0002],[873.0],0.0002,873.0,JMC_data
341,Cr97Cu100Mg3O200,PF,,[0.0002],[950.0],0.0002,950.0,JMC_data
342,AgO3Sb,PF,,[0.000724],[1073.0],0.0007239999999999999,1073.0,JMC_data
343,Ca24GdMn24NbO75,PF,,[0.000225],[800.0],0.000225,800.0,JMC_data
344,Ca24GdMn24NbO75,PF,,[0.000225],[800.0],0.000225,800.0,JMC_data
345,Bi3Sn97Te100,PF,,[0.002],[900.0],0.002,900.0,JMC_data
346,PbTe,PF,,[0.0025],[900.0],0.0025,900.0,JMC_data
347,Bi2S3,PF,,[5.8299999999999994e-05],[573.0],5.8299999999999994e-05,573.0,JMC_data
348,Bi397S600Sn3,PF,,[0.00022449999999999998],[573.0],0.0002245,573.0,JMC_data
349,O2Si,PF,,[0.00034899999999999997],[1073.0],0.000349,1073.0,JMC_data
350,Ca3Co4O9,PF,,[0.00021],[553.0],0.00021,553.0,JMC_data
351,Co20LiSb60,PF,,[0.004399999999999999],[295],0.0044,295.0,JMC_data
352,Co100Li9Sb300,PF,,[0.0060999999999999995],[295],0.0061,295.0,JMC_data
353,Na2Te,PF,,[0.00128],[700.0],0.00128,700.0,JMC_data
354,Bi2Co2OySr2,PF,,[0.000307],[973.0],0.000307,973.0,JMC_data
355,BCOS,PF,,[0.00028199999999999997],[1000.0],0.00028199999999999997,1000.0,JMC_data
356,Bi8Co10Oy5Pb2Sr10,PF,,[0.000307],[973.0],0.000307,973.0,JMC_data
357,MoS2,PF,,[0.0085],[295],0.0085,295.0,JMC_data
358,MoS2,PF,,[0.028],[300.0],0.028,300.0,JMC_data
359,GeSbTe,PF,,[0.000349],[673.0],0.000349,673.0,JMC_data
360,Sb2Te3,PF,,[0.0029000000000000002],[295],0.0029,295.0,JMC_data
361,Co97Pd3Sb300,PF,,[0.0043],[700.0],0.0043,700.0,JMC_data
362,Co97Pd3Sb300,PF,,[0.0043],[700.0],0.0043,700.0,JMC_data
363,Co97Pd3Sb300,PF,,[0.0043],[700.0],0.0043,700.0,JMC_data
364,Co97Pd3Sb300,PF,,[0.0043],[700.0],0.0043,700.0,JMC_data
365,CCaO3,PF,,[0.0001],[1000.0],0.0001,1000.0,JMC_data
366,Fe7NiSb24Yb2,PF,,[0.0026000000000000003],[723.0],0.0026000000000000003,723.0,JMC_data
367,Al2O3,PF,,[0.00026000000000000003],[295],0.00026000000000000003,295.0,JMC_data
368,BiCuOSe,PF,,[0.00025],[773.0],0.00025,773.0,JMC_data
369,GeSbSn23Te25,PF,,[0.0022600000000000003],[873.0],0.0022600000000000003,873.0,JMC_data
370,Bi30Cl6Sb20Se69,PF,,[0.000319],[300.0],0.000319,300.0,JMC_data
371,Co5Hf4Sb4SnTi,PF,,[0.0025700000000000002],[1073.0],0.00257,1073.0,JMC_data
372,CT2,PF,,[3.7999999999999995e-05],[550.0],3.8e-05,550.0,JMC_data
373,CT6,PF,,[0.000102],[550.0],0.000102,550.0,JMC_data
374,SSn,PF,,[0.003],[300.0],0.003,300.0,JMC_data
375,SSn,PF,,[0.003],[300.0],0.003,300.0,JMC_data
376,SSn,PF,,[0.0001],[300.0],0.0001,300.0,JMC_data
377,In3PbSn96Te100,PF,,[0.00204],[873.0],0.00204,873.0,JMC_data
378,Fe20Nb19Sb20Ti,PF,,[0.0106],[295],0.0106,295.0,JMC_data
379,Sb100SnTe151,PF,,[0.00196],[423.0],0.0019600000000000004,423.0,JMC_data
380,Sb2Te3,PF,,[0.0015300000000000001],[323.0],0.0015300000000000001,323.0,JMC_data
381,Sb,PF,,[0.0032],[610.0],0.0032,610.0,JMC_data
382,Mg2Si,PF,,[0.0029],[500.0],0.0029,500.0,JMC_data
383,Ag103In500Se800,PF,,[0.00046],[779.0],0.00046,779.0,JMC_data
384,FeSb2,PF,,[0.1],[10.0],0.1,10.0,JMC_data
385,NiSbY,PF,,"[0.004, 0.005]",[295],0.0045000000000000005,295.0,JMC_data
386,NiSbY,PF,,[0.004],[295],0.004,295.0,JMC_data
387,BiSb9Te15,PF,,[0.0018000000000000002],[300.0],0.0018000000000000004,300.0,JMC_data
388,Ni20Sn20TaZr19,PF,,[0.0037199999999999998],[780.0],0.00372,780.0,JMC_data
389,NiSnTi,PF,,[7.0],[650.0],7.0,650.0,JMC_data
390,Ba80Bi79Co80NaOy40,PF,,[0.000196],[923.0],0.000196,923.0,JMC_data
391,SSn,PF,,"[1e-05, 0.0001]",[573.0],5.5e-05,573.0,JMC_data
392,SeSn,PF,,"[0.00039000000000000005, 0.00048]",[773.0],0.000435,773.0,JMC_data
393,CuInSn7Te9,PF,,[0.00064],[300.0],0.00064,300.0,JMC_data
394,Se9Sn10Te,PF,,[0.00068],[450.0],0.0006799999999999999,450.0,JMC_data
395,SeSn,PF,,[0.0002],[450.0],0.0002,450.0,JMC_data
396,Pb995Sb4Se1000,PF,,[0.0021000000000000003],[773.0],0.0021000000000000003,773.0,JMC_data
397,GeSe,PF,,[0.0019100000000000002],[623.0],0.0019100000000000002,623.0,JMC_data
398,OZn,PF,,[0.0015],[1173.0],0.0015,1173.0,JMC_data
399,Bi4Co5SnZr5,PF,,[0.0025],[295],0.0025,295.0,JMC_data
400,GeP2Si,PF,,[0.003144],[1023.0],0.003144,1023.0,JMC_data
401,GeSi,PF,,[0.003144],[1023.0],0.003144,1023.0,JMC_data
402,Bi100O99SSe50,PF,,[0.00033],[321.0],0.00033000000000000005,321.0,JMC_data
403,Bi2Te3,PF,,[4.0],[473.0],4.0,473.0,JMC_data
404,Bi2Te3,PF,,[4.0],[473.0],4.0,473.0,JMC_data
405,SbSnTe,PF,,[0.76],[300.0],0.76,300.0,JMC_data
406,SbSnTe,PF,,[0.0017],[300.0],0.0017,300.0,JMC_data
407,SbSnTe,PF,,[0.47000000000000003],[600.0],0.47,600.0,JMC_data
408,Co9NiSb10Zr10,PF,,[0.0033],[873.0],0.0033,873.0,JMC_data
409,Co9Hf5NiSb10Zr5,PF,,[0.0033],[873.0],0.0033,873.0,JMC_data
410,In2O3,PF,,[0.001],[1100.0],0.001,1100.0,JMC_data
411,Se103Sn100,PF,,[0.00025],[773.0],0.00025,773.0,JMC_data
412,Bi2Te3,PF,,[0.0043],[130.0],0.0043,130.0,JMC_data
413,Cu9S5,PF,,[0.001237],[773.0],0.0012369999999999998,773.0,JMC_data
414,CSi,PF,,[0.000971],[773.0],0.000971,773.0,JMC_data
415,Bi9Cu9NiO10PbSe10,PF,,[0.00061],[873.0],0.0006100000000000001,873.0,JMC_data
416,BiCuOSe,PF,,[0.00028000000000000003],[873.0],0.00028000000000000003,873.0,JMC_data
417,Bi9Cu9NiO10PbSe10,PF,,[0.00064],[873.0],0.00064,873.0,JMC_data
418,Cu2MnTe2,PF,,[0.002],[700.0],0.002,700.0,JMC_data
419,SeSn,PF,,[0.004],[300.0],0.004,300.0,JMC_data
420,SSn,PF,,[0.0053],[300.0],0.0053,300.0,JMC_data
421,C2O,PF,,[0.00012],[295],0.00012000000000000004,295.0,JMC_data
422,C2O,PF,,[0.00018],[295],0.00018,295.0,JMC_data
423,Bi2Se3,PF,,[0.00015000000000000001],[295],0.00015,295.0,JMC_data
424,RS2,PF,,[0.00051],[900.0],0.0005099999999999999,900.0,JMC_data
425,Cu2Se,PF,,[0.00131],[875.0],0.0013100000000000002,875.0,JMC_data
426,InSn37Sr2Te40,PF,,[0.0033880000000000004],[823.0],0.0033880000000000004,823.0,JMC_data
427,InSn37Sr2Te40,PF,,[0.0033880000000000004],[823.0],0.0033880000000000004,823.0,JMC_data
428,InSn37Sr2Te40,PF,,[0.0033880000000000004],[823.0],0.0033880000000000004,823.0,JMC_data
429,InSn37Sr2Te40,PF,,[0.0033880000000000004],[823.0],0.0033880000000000004,823.0,JMC_data
430,OZn,PF,,[0.000132],"[325.0, 750.0]",0.00013199999999999998,537.5,JMC_data
431,CaMnO3,PF,,[0.00025],[300.0],0.00025,300.0,JMC_data
432,Ca25Mn24O75Ta,PF,,[0.00045000000000000004],"[326.0, 947.0]",0.00045,636.5,JMC_data
433,CMoO2Ti,PF,,[0.00498],[295],0.00498,295.0,JMC_data
434,C2Mo2Ti,PF,,[0.000309],[800.0],0.000309,800.0,JMC_data
435,CMoO2Ti,PF,,"[0.0033700000000000006, 0.00498]",[295],0.004175,295.0,JMC_data
436,CMoO2Ti,PF,,"[0.0033700000000000006, 0.00498]",[295],0.004175,295.0,JMC_data
437,O,PF,,[1e-07],[300.0],1e-07,300.0,JMC_data
438,Mg9Si11,PF,,[2e-05],[300.0],2e-05,300.0,JMC_data
439,Mg2Si,PF,,[0.0018000000000000002],[300.0],0.0018000000000000004,300.0,JMC_data
440,Ni3O100Zn97,PF,,[0.0006],[1000.0],0.0006000000000000001,1000.0,JMC_data
441,Ni3O100Zn97,PF,,[0.0005600000000000001],[900.0],0.0005600000000000001,900.0,JMC_data
442,Cu2Te,PF,,[0.00015000000000000001],[300.0],0.00015,300.0,JMC_data
443,Cu197Ga3Te100,PF,,[0.00022999999999999998],[600.0],0.00023,600.0,JMC_data
444,Cu49Fe10S40Zn,PF,,[0.00025],[590.0],0.00025,590.0,JMC_data
445,Cu49Fe10S40Zn,PF,,[0.00027],[590.0],0.00027,590.0,JMC_data
446,CoCu124Fe25S100,PF,,[0.0003],[590.0],0.00030000000000000003,590.0,JMC_data
447,Co2Cu248Fe49S200Zn,PF,,[0.00035],[590.0],0.00035000000000000005,590.0,JMC_data
448,Cu49Fe10S40Zn,PF,,[0.00027],[590.0],0.00027,590.0,JMC_data
449,AlO50Zn4,PF,,[0.0014500000000000001],[673.0],0.00145,673.0,JMC_data
450,Bi10Mg57Sb30Y3,PF,,[0.0016300000000000002],[773.0],0.0016300000000000002,773.0,JMC_data
451,Bi100Mg600Sb300Y7,PF,,[0.0015800000000000002],[773.0],0.00158,773.0,JMC_data
452,Bi25Mg151Sb75Y,PF,,[0.00193],[573.0],0.00193,573.0,JMC_data
453,Cu40Se23,PF,,[0.0005909999999999999],[550.0],0.0005909999999999999,550.0,JMC_data
454,Cu40Se23,PF,,[0.00048499999999999997],[700.0],0.00048499999999999997,700.0,JMC_data
455,Cu10Mg2Mn9O20,PF,,[3.95e-06],[295],3.95e-06,295.0,JMC_data
456,Cu10Mn11O20,PF,,[6.28e-09],[295],6.3e-09,295.0,JMC_data
457,Cu10Mg2Mn9O20,PF,,[3.95e-06],[295],3.95e-06,295.0,JMC_data
458,Co40Sb111Sn3Te6,PF,,[0.001135],[295],0.001135,295.0,JMC_data
459,AINP,PF,,[7e-08],[295],7e-08,295.0,JMC_data
460,CuInTe2,PF,,[9.3e-05],[295],9.3e-05,295.0,JMC_data
461,Co100S99Sb100Se,PF,,[0.0011],[900.0],0.0011,900.0,JMC_data
462,Co100S99Sb100Se,PF,,[0.0011],[900.0],0.0011,900.0,JMC_data
463,SnTe,PF,,[0.0019],[900.0],0.0019,900.0,JMC_data
464,Sn24Te25Zn2,PF,,[0.0034000000000000002],[300.0],0.0034,300.0,JMC_data
465,SnTe,PF,,[0.0033880000000000004],[823.0],0.0033880000000000004,823.0,JMC_data
466,Cu2S,PF,,[0.001361],[850.0],0.001361,850.0,JMC_data
467,In2S3,PF,,[0.001361],[850.0],0.001361,850.0,JMC_data
468,In2S3,PF,,[0.001361],[850.0],0.001361,850.0,JMC_data
469,In2S3,PF,,[0.001361],[850.0],0.001361,850.0,JMC_data
470,SeSn,PF,,[0.0001],[823.0],0.0001,823.0,JMC_data
471,Cu2S,PF,,[3e-06],[1000.0],3e-06,1000.0,JMC_data
472,HNaO,PF,,[9.800000000000001e-06],[833.0],9.8e-06,833.0,JMC_data
473,DEOPT,PF,,[7.5e-05],[483.0],7.5e-05,483.0,JMC_data
474,Ti,PF,,[0.00128],[573.0],0.00128,573.0,JMC_data
475,Cu25Fe5S18Se2,PF,,[0.0004900000000000001],[540.0],0.0004900000000000001,540.0,JMC_data
476,NaPb24Te25,PF,,[0.003],[295],0.003,295.0,JMC_data
477,Pb37Se8Te32Yb3,PF,,[0.004525609999999999],[523.0],0.00452561,523.0,JMC_data
478,CNSTW,PF,,[7.309999999999999e-05],[298.0],7.31e-05,298.0,JMC_data
479,CNSTW,PF,,[4.4899999999999994e-05],[298.0],4.49e-05,298.0,JMC_data
480,NaNi19O20,PF,,[0.00033],[1260.0],0.00033000000000000005,1260.0,JMC_data
481,NaNi19O20,PF,,[0.00033],[1260.0],0.00033000000000000005,1260.0,JMC_data
482,Ca3Co4O9,PF,,[8.2e-05],[295],8.2e-05,295.0,JMC_data
483,SeSn,PF,,[0.000183],[810.0],0.000183,810.0,JMC_data
484,DEOPT,PF,,[0.0003],[295],0.00030000000000000003,295.0,JMC_data
485,DEOPT,PF,,[0.0003],[295],0.00030000000000000003,295.0,JMC_data
486,DEOPT,PF,,[0.00015099999999999998],[413.0],0.00015099999999999998,413.0,JMC_data
487,DEOPT,PF,,"[2.9e-05, 0.0003]",[295],0.0001645,295.0,JMC_data
488,CNSTW2,PF,,[0.0003],[295],0.00030000000000000003,295.0,JMC_data
489,Ca300Co397Cu3O900,PF,,[0.00021],[1073.0],0.00021,1073.0,JMC_data
490,Al2O100TiZn97,PF,,[0.00038],[1073.0],0.00038,1073.0,JMC_data
491,Al2O100TiZn97,PF,,[0.00038],[1073.0],0.00038,1073.0,JMC_data
492,Al2O100TiZn97,PF,,[0.00038],[1073.0],0.00038,1073.0,JMC_data
493,Ca3CeFe16Sb48,PF,,[0.00275],[800.0],0.0027500000000000003,800.0,JMC_data
494,SeSn,PF,,[0.0055000000000000005],[295],0.0055000000000000005,295.0,JMC_data
495,MoS2,PF,,[0.000732],[600.0],0.000732,600.0,JMC_data
496,DEOPT,PF,,[0.00046899999999999996],[295],0.000469,295.0,JMC_data
497,Cl3Fe,PF,,[4.6e-05],[295],4.6e-05,295.0,JMC_data
498,Cl3Fe,PF,,[3.9e-06],[295],3.9e-06,295.0,JMC_data
499,Bi2Te3,PF,,[0.0045000000000000005],[298.0],0.0045000000000000005,298.0,JMC_data
500,AlMn2V,PF,,[0.00027000000000000006],[717.0],0.00027,717.0,JMC_data
501,S5Se44Sn50Te,PF,,[0.00054],[423.0],0.00054,423.0,JMC_data
502,NaSe84Sn99Te16,PF,,[0.00033],[473.0],0.00033000000000000005,473.0,JMC_data
503,FeNbSb,PF,,[0.0106],[295],0.0106,295.0,JMC_data
504,FeNbSb,PF,,[0.0117],[300.0],0.0117,300.0,JMC_data
505,BiLi2Tl,PF,,[0.019],[0.6666666666666666],0.019,0.6666666667000001,JMC_data
506,GeSe,PF,,[0.00405],[800.0],0.004050000000000001,800.0,JMC_data
507,GeSe,PF,,[0.00445],[800.0],0.00445,800.0,JMC_data
508,NdOSbZn,PF,,[0.00030000000000000003],[773.0],0.00030000000000000003,773.0,JMC_data
509,Co400In23Sb1200,PF,,[0.0038],[295],0.0038,295.0,JMC_data
510,Ba15Co400In16Sb1200,PF,,[0.004],[850.0],0.004,850.0,JMC_data
511,Bi199CrTe300,PF,,[0.00182],[325.0],0.00182,325.0,JMC_data
512,PbTe,PF,,[0.0018780000000000001],[295],0.001878,295.0,JMC_data
513,CrGeTi2,PF,,[0.1014],[295],0.1014,295.0,JMC_data
514,Fe70Ni10Sb240Yb19,PF,,[0.0017000000000000001],[295],0.0017,295.0,JMC_data
515,Co5Fe3Sb24Yb,PF,,[0.00036],[295],0.00036,295.0,JMC_data
516,Ca49Mn49NbO150Yb10,PF,,[0.000145],[950.0],0.000145,950.0,JMC_data
517,Ca49Lu10Mn49NbO150,PF,,[0.000125],[950.0],0.000125,950.0,JMC_data
518,DEOPT,PF,,[0.00014780000000000001],[295],0.0001478,295.0,JMC_data
519,DEOPT,PF,,[9.999999999999999e-05],[295],0.0001,295.0,JMC_data
520,Bi2Te3,PF,,[0.0015],[295],0.0015,295.0,JMC_data
521,B10Cu3In20Sb377Te600,PF,,[0.00157],[673.0],0.0015700000000000002,673.0,JMC_data
522,Ag2Se,PF,,[0.0009874],[300.0],0.0009874,300.0,JMC_data
523,Ag2Te,PF,,[8.499999999999999e-05],[295],8.499999999999999e-05,295.0,JMC_data
524,Ag2Se,PF,,[0.00244],[295],0.0024400000000000003,295.0,JMC_data
525,Ag2Se,PF,,[0.0009874],[300.0],0.0009874,300.0,JMC_data
526,SeSn,PF,,[0.0009],[773.0],0.0009000000000000002,773.0,JMC_data
527,FeNbSb,PF,,[0.0106],[295],0.0106,295.0,JMC_data
528,OZn,PF,,[8.86e-05],[383.0],8.859999999999999e-05,383.0,JMC_data
529,Bi2Te3,PF,,[0.0029000000000000002],"[303.0, 438.0]",0.0029,370.5,JMC_data
530,SnTe,PF,,[0.003],[300.0],0.003,300.0,JMC_data
531,SnTe,PF,,[0.002],[300.0],0.002,300.0,JMC_data
532,SnTe,PF,,[0.00117],[295],0.00117,295.0,JMC_data
533,Mn7Sn100Te100,PF,,[0.0005],[295],0.0005,295.0,JMC_data
534,MnSn100Te100,PF,,[0.00319],[820.0],0.00319,820.0,JMC_data
535,Bi2Te3,PF,,[0.0019],[295],0.0019,295.0,JMC_data
536,Ge87P3Sb10Te100,PF,,[0.00103],[323.0],0.00103,323.0,JMC_data
537,CS2,PF,,[1.16e-06],[295],1.16e-06,295.0,JMC_data
538,CuSbSe2,PF,,[1.16e-06],[295],1.16e-06,295.0,JMC_data
539,Ag3NaSe200Sn196,PF,,[0.05],[673.0],0.05,673.0,JMC_data
540,Ag3NaSe200Sn196,PF,,[0.05],[773.0],0.05,773.0,JMC_data
541,PbTe,PF,,[0.002],[773.0],0.002,773.0,JMC_data
542,O3SrTi,PF,,"[2.8000000000000003, 3.6]",[295],3.2,295.0,JMC_data
543,Bi3Ca97Mn100O300,PF,,[0.000467],[423.0],0.00046699999999999997,423.0,JMC_data
544,BiCa9Mn10O30,PF,,[0.00028],[1073.0],0.00028000000000000003,1073.0,JMC_data
545,Bi3Ca97Mn100O300,PF,,[0.000467],[423.0],0.00046699999999999997,423.0,JMC_data
546,CoCu10S15Sn4,PF,,[0.00094],[723.0],0.0009400000000000001,723.0,JMC_data
547,Bi2Te3,PF,,[0.002756],[325.0],0.0027559999999999998,325.0,JMC_data
548,DEOPT,PF,,[0.000312],[295],0.000312,295.0,JMC_data
549,BST,PF,,[0.000312],[295],0.000312,295.0,JMC_data
550,MoS2,PF,,[1.7999999999999998e-12],[300.0],0.0,300.0,JMC_data
551,CrGeTe3,PF,,[4e-05],[600.0],4e-05,600.0,JMC_data
552,CrGeTe3,PF,,[90.0],[673.0],90.0,673.0,JMC_data
553,InSiTe3,PF,,[3.52],[473.0],3.52,473.0,JMC_data
554,AlCuO2,PF,,[0.00010400000000000001],[1073.0],0.000104,1073.0,JMC_data
555,AlCuO2,PF,,[4.980000000000001e-05],[1140.0],4.98e-05,1140.0,JMC_data
556,Al9CaCu10O20,PF,,[7.82e-05],[1140.0],7.819999999999999e-05,1140.0,JMC_data
557,Al9Cu10FeO20,PF,,[0.00011000000000000002],[1140.0],0.00011,1140.0,JMC_data
558,Al9Cu10FeO20,PF,,[5.4900000000000006e-05],[873.0],5.4899999999999986e-05,873.0,JMC_data
559,CNSTW,PF,,[0.00028399999999999996],[295],0.00028399999999999996,295.0,JMC_data
560,Fe3O4,PF,,[0.025500000000000002],[260.0],0.0255,260.0,JMC_data
561,Fe3O4,PF,,[0.001],[300.0],0.001,300.0,JMC_data
562,BST,PF,,[0.004],[300.0],0.004,300.0,JMC_data
563,Bi2Te3,PF,,"[0.008, 0.009000000000000001]","[100.0, 200.0]",0.0085,150.0,JMC_data
564,Bi19Cu20FNaO19Se20,PF,,[0.00021200000000000003],[923.0],0.000212,923.0,JMC_data
565,Se100Sm3Sn97,PF,,[0.000214],[823.0],0.000214,823.0,JMC_data
566,Se100Sm3Sn97,PF,,[0.000214],[823.0],0.000214,823.0,JMC_data
567,Ba3Co36Fe4Sb120Yb3,PF,,[0.0047],[800.0],0.0047,800.0,JMC_data
568,Ba3Co36Fe4Sb120Yb3,PF,,[0.0047],[800.0],0.0047,800.0,JMC_data
569,Ultrathin,PF,,[0.000157],[523.0],0.000157,523.0,JMC_data
570,OZn,PF,,[2.8e-05],[343.0],2.8000000000000006e-05,343.0,JMC_data
571,IInPb249Te249,PF,,[0.0026000000000000003],[295],0.0026000000000000003,295.0,JMC_data
572,FeI2,PF,,[5.900000000000001e-05],[295],5.9e-05,295.0,JMC_data
573,BaBi9Cu10O10Se9Te,PF,,[0.0007199999999999999],[873.0],0.00072,873.0,JMC_data
574,BiCuOSe,PF,,[0.00028000000000000003],[873.0],0.00028000000000000003,873.0,JMC_data
575,BaBi9Cu10O10Se9Te,PF,,[0.00098],[873.0],0.0009800000000000002,873.0,JMC_data
576,Bi2S3,PF,,[0.00031],[773.0],0.00031,773.0,JMC_data
577,Bi2S3,PF,,[0.00031],[773.0],0.00031,773.0,JMC_data
578,BiSb3Te6,PF,,[0.00038300000000000004],[475.0],0.000383,475.0,JMC_data
579,BiSb3Te6,PF,,[0.00038300000000000004],[475.0],0.000383,475.0,JMC_data
580,BaMoO3,PF,,[0.0008],[295],0.0008,295.0,JMC_data
581,Carrier,PF,,[0.001],[295],0.001,295.0,JMC_data
582,GeTe,PF,,[0.0038],[800.0],0.0038,800.0,JMC_data
583,Cd3Ge89Sb8Te100,PF,,[3.27e-05],[500.0],3.2699999999999995e-05,500.0,JMC_data
584,Cd3Ge97Te100,PF,,[2.4399999999999997e-05],[500.0],2.44e-05,500.0,JMC_data
585,Cd3Ge89Sb8Te100,PF,,[3.6e-05],[700.0],3.6e-05,700.0,JMC_data
586,Bi48Ge2O50Se25,PF,,[0.000433],[573.0],0.000433,573.0,JMC_data
587,Cu97Fe103S200,PF,,[0.001],"[400.0, 600.0]",0.001,500.0,JMC_data
588,CeOSbZn,PF,,[4.4e-05],[727.0],4.4e-05,727.0,JMC_data
589,Ce9O10Sb10Sr,PF,,[0.00016999999999999999],[727.0],0.00017,727.0,JMC_data
590,Bi2Te3,PF,,[0.001],[295],0.001,295.0,JMC_data
591,Mg16Si3Sn5,PF,,[0.006200000000000001],[550.0],0.006200000000000001,550.0,JMC_data
592,AgBi20Cu19O20Se20,PF,,[0.00036700000000000003],[750.0],0.000367,750.0,JMC_data
593,AgBi20Cu19O20Se20,PF,,[0.00036700000000000003],[750.0],0.000367,750.0,JMC_data
594,BiCuOSe,PF,,[0.000254],[750.0],0.000254,750.0,JMC_data
595,Co400S7Sb1130Te63,PF,,[4320.0],[800.0],4320.0,800.0,JMC_data
596,Co400Sb1130Se7Te63,PF,,[4160.0],[800.0],4160.0,800.0,JMC_data
597,Ti,PF,,[0.00166],[300.0],0.0016600000000000002,300.0,JMC_data
598,O3SrTi,PF,,[0.001318],[570.0],0.001318,570.0,JMC_data
599,Cu59Sb20Se80,PF,,[0.00089],[523.0],0.0008900000000000002,523.0,JMC_data
600,Ni60Sb79TeZr60,PF,,[0.00172],[773.0],0.0017200000000000002,773.0,JMC_data
601,Ni3Sb4Zr3,PF,,[5e-06],[773.0],5e-06,773.0,JMC_data
602,Ag,PF,,[0.00030000000000000003],[873.0],0.00030000000000000003,873.0,JMC_data
603,Cu300Hf6Sb91Se400Sn3,PF,,[0.001008],[623.0],0.001008,623.0,JMC_data
604,Cu150Hf3Sb45Se200Sn2,PF,,[0.001008],[623.0],0.001008,623.0,JMC_data
605,COS,PF,,[0.004200000000000001],[600.0],0.004200000000000001,600.0,JMC_data
606,COS,PF,,[0.004],[600.0],0.004,600.0,JMC_data
607,Cu17Se10,PF,,[0.0009000000000000001],[773.0],0.0009000000000000002,773.0,JMC_data
608,CoSi,PF,,[0.0063],[295],0.0063,295.0,JMC_data
609,Ce3Pr,PF,,[0.0032],[823.0],0.0032,823.0,JMC_data
610,Cu20S9Se,PF,,[0.0002605],[723.0],0.0002605,723.0,JMC_data
611,Cu40S17Se3,PF,,[0.00031319999999999997],[723.0],0.00031319999999999997,723.0,JMC_data
612,NbO300Sr100Ti99,PF,,[0.005],[50.0],0.005,50.0,JMC_data
613,Co12Fe3S10Sn10,PF,,[0.00103],[295],0.00103,295.0,JMC_data
614,Co12Fe3S10Sn10,PF,,[0.00103],[295],0.00103,295.0,JMC_data
615,FeLaO3,PF,,[7.800000000000001e-05],[650.0],7.8e-05,650.0,JMC_data
616,BaFe10O30,PF,,[0.000373],[650.0],0.000373,650.0,JMC_data
617,SeSn,PF,,[0.0005700000000000001],[915.0],0.0005700000000000001,915.0,JMC_data
618,Co19NiSb20Ti20,PF,,[0.0016],[900.0],0.0016,900.0,JMC_data
619,Co19NiSb20Ti20,PF,,[0.0016],[750.0],0.0016,750.0,JMC_data
620,Co9La10NiO29,PF,,[0.00027000000000000006],[295],0.00027,295.0,JMC_data
621,FeSi,PF,,[0.013600000000000001],[56.0],0.0136,56.0,JMC_data
622,FeSi,PF,,[0.013600000000000001],[56.0],0.0136,56.0,JMC_data
623,CoSi,PF,,[0.0045000000000000005],[295],0.0045000000000000005,295.0,JMC_data
624,Mn100Si173,PF,,[0.000173],[1150.0],0.000173,1150.0,JMC_data
625,CoNaO2,PF,,[0.005],[300.0],0.005,300.0,JMC_data
626,Co3S2Sn2,PF,,[0.00053],[300.0],0.0005300000000000001,300.0,JMC_data
627,NiSnTi,PF,,[0.0018050000000000002],[773.0],0.001805,773.0,JMC_data
