,sorted_formula,Model,Model_Type,Value,Temperature_Value,Value_Average,Temperature_Average,source
319,Ca9Co12O28,ThermCond,total,[1.73],[973.0],1.73,973.0,JMC_data
320,GeTe,ThermCond,total,[7.6],[295],7.6,295.0,JMC_data
321,Cd3Ge89Sb8Te100,ThermCond,lattice,[0.71],[700.0],0.71,700.0,JMC_data
322,Cu,ThermCond,total,[1.59],[773.0],1.59,773.0,JMC_data
323,MnTe,ThermCond,lattice,[0.13],[823.0],0.13,823.0,JMC_data
324,Ge47Sb3Te50,ThermCond,total,[1.53],[700.0],1.53,700.0,JMC_data
325,Ge170Pb27Te200Yb3,ThermCond,total,[3.7],[300.0],3.7,300.0,JMC_data
326,Bi2Ge43Pb5Te50,ThermCond,lattice,[0.77],[600.0],0.77,600.0,JMC_data
327,Ge75Pb20Se50Sm3Te50,ThermCond,lattice,[0.41],[573.0],0.41,573.0,JMC_data
328,Bi2PbTe4,ThermCond,total,[0.74],[300.0],0.74,300.0,JMC_data
329,Bi2PbTe4,ThermCond,total,[0.74],[300.0],0.74,300.0,JMC_data
330,Cu2Se,ThermCond,total,[0.34],[973.0],0.34,973.0,JMC_data
331,Se2Sm,ThermCond,total,[1.83],[295],1.83,295.0,JMC_data
332,Se2Sm,ThermCond,lattice,[0.55],[600.0],0.55,600.0,JMC_data
333,CGa,ThermCond,total,"[1.8, 3.5]",[663.0],2.65,663.0,JMC_data
334,OZn,ThermCond,total,[40.0],[295],40.0,295.0,JMC_data
335,OZn,ThermCond,lattice,[0.33],[673.0],0.33,673.0,JMC_data
336,Cu2S3Sn,ThermCond,total,[1.8],[295],1.8,295.0,JMC_data
337,Fe27Ge20,ThermCond,total,[7.0],[295],7.0,295.0,JMC_data
338,Cu2Se3Sn,ThermCond,lattice,[2.66],[300.0],2.66,300.0,JMC_data
339,Cu2Se3Sn,ThermCond,total,[2.7],[295],2.7,295.0,JMC_data
340,SeZn,ThermCond,total,[19.0],[295],19.0,295.0,JMC_data
341,NSY,ThermCond,total,[1.5],[723.0],1.5,723.0,JMC_data
342,Ge4SbTe5,ThermCond,total,[1.2],[623.0],1.2,623.0,JMC_data
343,Cu9S5,ThermCond,total,[1.2],[295],1.2,295.0,JMC_data
344,Cu9S5,ThermCond,total,[2.21],"[323.0, 623.0]",2.21,473.0,JMC_data
345,O2Si,ThermCond,total,[1.6],"[323.0, 623.0]",1.6,473.0,JMC_data
346,Tin,ThermCond,total,[0.35],[950.0],0.35000000000000003,950.0,JMC_data
347,SSn,ThermCond,total,[0.89],[295],0.89,295.0,JMC_data
348,SeSn,ThermCond,lattice,[0.69],[295],0.6900000000000001,295.0,JMC_data
349,Hf3Ni10Sn10Zr7,ThermCond,total,[2.5],[873.0],2.5,873.0,JMC_data
350,NiSnZr,ThermCond,total,[4.2],[873.0],4.2,873.0,JMC_data
351,CrSb2,ThermCond,total,[30.3],[50.0],30.3,50.0,JMC_data
352,SeSn,ThermCond,lattice,[0.23],[973.0],0.23,973.0,JMC_data
353,Co400S26Sb1111Te73,ThermCond,lattice,[1.5],[300.0],1.5,300.0,JMC_data
354,Co17Ni3Sb60,ThermCond,total,[5.74],[300.0],5.74,300.0,JMC_data
355,Co68Ni12S5Sb240,ThermCond,total,[2.73],[300.0],2.73,300.0,JMC_data
356,CoSb3,ThermCond,lattice,[4.67],[300.0],4.67,300.0,JMC_data
357,Co68Ni12S5Sb240,ThermCond,lattice,[2.07],[300.0],2.07,300.0,JMC_data
358,Co64Ni16S5Sb240,ThermCond,lattice,[1.0],[800.0],1.0,800.0,JMC_data
359,BiCuOSe,ThermCond,total,[0.38],[923.0],0.38,923.0,JMC_data
360,OZn,ThermCond,total,[2.0],[295],2.0,295.0,JMC_data
361,Ag360Te220Tl81,ThermCond,total,[0.19],[500.0],0.19,500.0,JMC_data
362,Ag12Te7Tl2,ThermCond,total,[0.25],[525.0],0.25,525.0,JMC_data
363,Pb19Te60Tl81,ThermCond,total,[0.45],[700.0],0.45,700.0,JMC_data
364,Ag18Te11Tl4,ThermCond,total,[0.44],[500.0],0.44,500.0,JMC_data
365,Ag360Te220Tl81,ThermCond,total,[0.27],[500.0],0.27,500.0,JMC_data
366,Bi6Mg400Si65Sn129,ThermCond,total,[3.0],[500.0],3.0,500.0,JMC_data
367,Bi200Se21Te279,ThermCond,total,[1.6],[500.0],1.6,500.0,JMC_data
368,Ag5CsTe3,ThermCond,lattice,[0.14],[727.0],0.14,727.0,JMC_data
369,Ag360Te220Tl81,ThermCond,total,[0.19],[500.0],0.19,500.0,JMC_data
370,GeSi,ThermCond,total,"[8.0, 14.0]",[295],11.0,295.0,JMC_data
371,Bi2Se3,ThermCond,total,[0.51],[300.0],0.51,300.0,JMC_data
372,Bi2Se3,ThermCond,electronic,[0.51],[300.0],0.51,300.0,JMC_data
373,Bi2Se3,ThermCond,lattice,[2.66],[295],2.66,295.0,JMC_data
374,PbTe,ThermCond,lattice,[0.868],[750.0],0.868,750.0,JMC_data
375,Cu12S13Sb4,ThermCond,total,"[0.5, 1.0]",[295],0.75,295.0,JMC_data
376,BOS,ThermCond,total,[1.04],[295],1.04,295.0,JMC_data
377,B250Cu3S250T250,ThermCond,lattice,[0.59],[300.0],0.59,300.0,JMC_data
378,CuGd2O4,ThermCond,total,[30.0],[330.0],30.0,330.0,JMC_data
379,Co40Sb115Te5Ti3,ThermCond,total,[3.72],[773.0],3.72,773.0,JMC_data
380,Co40Sb115Te5Ti3,ThermCond,total,[3.72],[773.0],3.72,773.0,JMC_data
381,SbZn,ThermCond,lattice,"[1.4, 2.0]",[295],1.7000000000000002,295.0,JMC_data
382,SbZn,ThermCond,lattice,[0.89],[573.0],0.89,573.0,JMC_data
383,Bi2Te3,ThermCond,total,[1.47],[300.0],1.47,300.0,JMC_data
384,Bi2Te3,ThermCond,total,[1.47],[300.0],1.47,300.0,JMC_data
385,Bi2Te3,ThermCond,total,[1.47],[295],1.47,295.0,JMC_data
386,Bi2Te3,ThermCond,total,[1.47],[295],1.47,295.0,JMC_data
387,In2Te3,ThermCond,total,[1.0],[450.0],1.0,450.0,JMC_data
388,CuSbSe2,ThermCond,lattice,[0.49],[300.0],0.49,300.0,JMC_data
389,C2O,ThermCond,total,[3.0],[800.0],3.0,800.0,JMC_data
390,Bi2O2Se,ThermCond,lattice,[0.66],[300.0],0.66,300.0,JMC_data
391,CoSnTa,ThermCond,total,[56.0],[600.0],56.0,600.0,JMC_data
392,CoSnTa,ThermCond,lattice,[4.95],[300.0],4.95,300.0,JMC_data
393,PdSnTi,ThermCond,electronic,[17.41],[300.0],17.41,300.0,JMC_data
394,CoSnTa,ThermCond,lattice,[4.95],[300.0],4.95,300.0,JMC_data
395,S3Ti,ThermCond,lattice,[10.2],[295],10.2,295.0,JMC_data
396,PbSe,ThermCond,lattice,[0.26],[295],0.26,295.0,JMC_data
397,GeSn,ThermCond,total,"[5.0, 12.0]",[450.0],8.5,450.0,JMC_data
398,SeSn,ThermCond,lattice,[0.9],[295],0.9,295.0,JMC_data
399,O2Pt,ThermCond,lattice,[0.643],[300.0],0.643,300.0,JMC_data
400,PtTe2,ThermCond,lattice,[0.207],[300.0],0.207,300.0,JMC_data
401,PtTe2,ThermCond,total,[0.207],[300.0],0.207,300.0,JMC_data
402,BiMg3Sb,ThermCond,lattice,[2.1],[300.0],2.1,300.0,JMC_data
403,PbTe,ThermCond,lattice,[2.0],[300.0],2.0,300.0,JMC_data
404,Bi49Mg320Sb150Te,ThermCond,total,[0.85],[575.0],0.85,575.0,JMC_data
405,PbTe,ThermCond,lattice,"[1.5, 2.0]",[295],1.75,295.0,JMC_data
406,SnTe,ThermCond,total,"[3.8, 4.4]",[300.0],4.1,300.0,JMC_data
407,Mo8NdO14,ThermCond,total,[3.19],[322.0],3.19,322.0,JMC_data
408,Al,ThermCond,total,"[1.5, 2.7]",[933.4],2.1,933.4,JMC_data
409,Ag2Bi500Sb1497Te3000,ThermCond,lattice,[0.44],[300.0],0.44,300.0,JMC_data
410,AgBi50Sb149Te300,ThermCond,lattice,[0.31],[500.0],0.31,500.0,JMC_data
411,BiSb3Te6,ThermCond,total,[0.62],[600.0],0.62,600.0,JMC_data
412,MoS2,ThermCond,total,[250.0],[295],250.0,295.0,JMC_data
413,Cu2Se,ThermCond,lattice,[0.2],[850.0],0.2,850.0,JMC_data
414,Tetragonal,ThermCond,total,[0.4],[603.0],0.4,603.0,JMC_data
415,SnTe,ThermCond,lattice,[2.0],[295],2.0,295.0,JMC_data
416,Ca3Co4O9,ThermCond,total,[1.34],[973.0],1.34,973.0,JMC_data
417,Ca3Co4O9,ThermCond,electronic,[170000.0],[973.0],170000.0,973.0,JMC_data
418,Ca3Co4O9,ThermCond,total,[1.34],[973.0],1.34,973.0,JMC_data
419,Ca3Co4O9,ThermCond,total,[1.34],[973.0],1.34,973.0,JMC_data
420,PbTe,ThermCond,lattice,[1.0],[715.0],1.0,715.0,JMC_data
421,CaTe,ThermCond,lattice,[1.2],[300.0],1.2,300.0,JMC_data
422,BiSe2Tl,ThermCond,lattice,[0.85],[300.0],0.85,300.0,JMC_data
423,Sb2SeTe2,ThermCond,lattice,[0.06],[1000.0],0.06,1000.0,JMC_data
424,BiSe2Tl,ThermCond,lattice,[0.85],[300.0],0.85,300.0,JMC_data
425,Sb2SeTe2,ThermCond,lattice,[0.06],[1000.0],0.06,1000.0,JMC_data
426,Te5Zr,ThermCond,total,[2.2],[295],2.2,295.0,JMC_data
427,La,ThermCond,total,[2.57],[1000.0],2.5700000000000003,1000.0,JMC_data
428,LaO30Sr9Ti10,ThermCond,total,[2.75],[1000.0],2.75,1000.0,JMC_data
429,OST,ThermCond,total,[3.1],[300.0],3.1,300.0,JMC_data
430,OST,ThermCond,total,[9.0],[295],9.0,295.0,JMC_data
431,N11Si10,ThermCond,total,[1.3],[300.0],1.3,300.0,JMC_data
432,AgSbSe2,ThermCond,total,[0.2],[295],0.2,295.0,JMC_data
433,Cu2Se,ThermCond,lattice,[0.4],[973.0],0.4,973.0,JMC_data
434,Cu2Se,ThermCond,lattice,"[0.4, 0.5]",[295],0.45,295.0,JMC_data
435,Ag99NaSb100Te202,ThermCond,total,[0.3],[600.0],0.30000000000000004,600.0,JMC_data
436,MnSi,ThermCond,total,[1.7],[873.0],1.7000000000000002,873.0,JMC_data
437,In2O7Zn4,ThermCond,total,[1.42],[295],1.42,295.0,JMC_data
438,In80Se47,ThermCond,total,[1.2],[300.0],1.2,300.0,JMC_data
439,GeSi,ThermCond,total,[2.1],[1173.0],2.1,1173.0,JMC_data
440,Bi2Cu2O4Se2Y,ThermCond,total,[1.8],"[300.0, 873.0]",1.8,586.5,JMC_data
441,Bi40Cu40I3O80Se37Y20,ThermCond,total,[0.7],[873.0],0.7000000000000001,873.0,JMC_data
442,PbS,ThermCond,total,[1.33],[295],1.33,295.0,JMC_data
443,BiPb49S50,ThermCond,total,[2.01],[295],2.01,295.0,JMC_data
444,ClPb200S199,ThermCond,lattice,[0.42],[800.0],0.42,800.0,JMC_data
445,Co3O4,ThermCond,total,[0.51],[295],0.51,295.0,JMC_data
446,Co3O4,ThermCond,total,[0.51],[295],0.51,295.0,JMC_data
447,Co3O4,ThermCond,total,[39.3],[295],39.3,295.0,JMC_data
448,Co3O4,ThermCond,total,[12.8],[295],12.8,295.0,JMC_data
449,Co3O4,ThermCond,lattice,[1.27],[295],1.27,295.0,JMC_data
450,Cu12Sb4Se13,ThermCond,lattice,[0.1],[300.0],0.1,300.0,JMC_data
451,Cu3SbSe4,ThermCond,lattice,[0.28],[300.0],0.28,300.0,JMC_data
452,Cu12Sb4Se13,ThermCond,lattice,[0.38],[300.0],0.38,300.0,JMC_data
453,GOR,ThermCond,lattice,[5.7],[370.0],5.7,370.0,JMC_data
454,AsIrTi,ThermCond,lattice,[8.72],[295],8.72,295.0,JMC_data
455,O2Si,ThermCond,total,[1.36],[295],1.36,295.0,JMC_data
456,O2Si,ThermCond,total,[1.36],[295],1.36,295.0,JMC_data
457,BiCuOSe,ThermCond,total,[0.83],[300.0],0.8300000000000001,300.0,JMC_data
458,O2Si,ThermCond,total,[1.36],[295],1.36,295.0,JMC_data
459,CS,ThermCond,total,[2.78],[253.0],2.78,253.0,JMC_data
460,Co200Sb560SnTe39,ThermCond,lattice,[1.85],[295],1.85,295.0,JMC_data
461,O2Si,ThermCond,total,[0.1],[5.0],0.1,5.0,JMC_data
462,BiSb3Te6,ThermCond,total,[1.1],[295],1.1,295.0,JMC_data
463,BiSb3Te6,ThermCond,total,[0.98],[295],0.98,295.0,JMC_data
464,SeSn,ThermCond,lattice,[0.19],[850.0],0.19,850.0,JMC_data
465,SeSn,ThermCond,total,[1.2],[300.0],1.2,300.0,JMC_data
466,SeSn,ThermCond,total,[1.0],[700.0],1.0,700.0,JMC_data
467,SeSn,ThermCond,total,"[0.1, 0.2]",[395.0],0.15,395.0,JMC_data
468,SeSn,ThermCond,total,[0.42],[823.0],0.42,823.0,JMC_data
469,Sn,ThermCond,total,[0.24],[773.0],0.24,773.0,JMC_data
470,SeSn,ThermCond,lattice,[0.29],[773.0],0.29,773.0,JMC_data
471,SeSn,ThermCond,lattice,[0.23],[773.0],0.23,773.0,JMC_data
472,I,ThermCond,total,[0.3],[773.0],0.30000000000000004,773.0,JMC_data
473,Ge2Se25Sn23,ThermCond,total,[0.5],[800.0],0.5,800.0,JMC_data
474,Ge3Se100Sn97,ThermCond,total,[0.25],[773.0],0.25,773.0,JMC_data
475,SSe4Sn5,ThermCond,total,[0.5],[823.0],0.5,823.0,JMC_data
476,PbSe,ThermCond,total,[0.25],[873.0],0.25,873.0,JMC_data
477,SnTe,ThermCond,lattice,[0.4],[875.0],0.4,875.0,JMC_data
478,MoS2,ThermCond,total,[0.39],[810.0],0.39,810.0,JMC_data
479,SeSn,ThermCond,lattice,[3.0],[300.0],3.0,300.0,JMC_data
480,SeSn,ThermCond,total,[0.35],[923.0],0.35000000000000003,923.0,JMC_data
481,GeSi,ThermCond,lattice,[1.34],[295],1.34,295.0,JMC_data
482,GeSi,ThermCond,lattice,[1.34],[295],1.34,295.0,JMC_data
483,GeSi,ThermCond,lattice,[0.322],[295],0.322,295.0,JMC_data
484,O2Si,ThermCond,total,"[1.0, 2.5]",[295],1.75,295.0,JMC_data
485,SnTe,ThermCond,total,[8.5],[295],8.5,295.0,JMC_data
486,Ag6In3Sn41Te50,ThermCond,total,[3.39],[295],3.39,295.0,JMC_data
487,Ag6In3Sn41Te50,ThermCond,total,[2.07],[823.0],2.07,823.0,JMC_data
488,SnTe,ThermCond,lattice,[3.4],[295],3.4,295.0,JMC_data
489,Ag6In3Sn41Te50,ThermCond,lattice,[1.69],[295],1.69,295.0,JMC_data
490,Ag6In3Sn41Te50,ThermCond,lattice,[0.48],[823.0],0.48,823.0,JMC_data
491,BCST,ThermCond,lattice,[0.68],[295],0.68,295.0,JMC_data
492,Ca3OPb,ThermCond,lattice,[1.23],[295],1.23,295.0,JMC_data
493,Ca3OPb,ThermCond,total,[2.464],[800.0],2.464,800.0,JMC_data
494,Ca3OPb,ThermCond,total,[0.03],[290.0],0.03,290.0,JMC_data
495,Ca3OPb,ThermCond,lattice,[1.23],[295],1.23,295.0,JMC_data
496,Typical,ThermCond,total,[1.4],[1118.0],1.4,1118.0,JMC_data
497,Cu50La99O200Y,ThermCond,total,[2.0],[1118.0],2.0,1118.0,JMC_data
498,CoIn99O150,ThermCond,total,[1.8],[1118.0],1.8,1118.0,JMC_data
499,Ca9Mn10O30Yb,ThermCond,total,[1.6],[1118.0],1.6,1118.0,JMC_data
500,AlGaO50Zn48,ThermCond,total,[5.0],[1118.0],5.0,1118.0,JMC_data
501,BiCuOSe,ThermCond,total,[0.54],[300.0],0.54,300.0,JMC_data
502,Bi7Cu8MgO8Se8,ThermCond,total,[0.3],[800.0],0.30000000000000004,800.0,JMC_data
503,BiCuOSe,ThermCond,total,[0.52],[923.0],0.52,923.0,JMC_data
504,Ba3Bi17Cu20O20Se20,ThermCond,total,[0.52],[923.0],0.52,923.0,JMC_data
505,BiCuOSe,ThermCond,lattice,[0.52],[300.0],0.52,300.0,JMC_data
506,BiCuOSe,ThermCond,lattice,[0.52],[300.0],0.52,300.0,JMC_data
507,Bi7Cu8MgO8Se8,ThermCond,lattice,[0.46],[300.0],0.46,300.0,JMC_data
508,Bi7Cu8MgO8Se8,ThermCond,lattice,[0.46],[300.0],0.46,300.0,JMC_data
509,Bi9CaCu10O10Se10,ThermCond,lattice,[0.75],[300.0],0.75,300.0,JMC_data
510,Bi17Cu20O20Se20Sr3,ThermCond,lattice,[1.15],[300.0],1.15,300.0,JMC_data
511,Ba3Bi17Cu20O20Se20,ThermCond,lattice,[0.31],[300.0],0.31,300.0,JMC_data
512,Bi2Te3,ThermCond,total,[10.0],[295],10.0,295.0,JMC_data
513,KLaO6Ti2,ThermCond,total,[2.37],[300.0],2.37,300.0,JMC_data
514,Cu12S13Sb4,ThermCond,total,[1.25],[423.0],1.25,423.0,JMC_data
515,Cu51Mn9S65Sb20,ThermCond,total,[0.6400000000000001],[423.0],0.64,423.0,JMC_data
516,Cu12S13Sb4,ThermCond,total,[1.1],[475.0],1.1,475.0,JMC_data
517,Cu10Mn2S13Sb4,ThermCond,total,[0.18000000000000002],[475.0],0.18,475.0,JMC_data
518,Cu10Mn2S13Sb4,ThermCond,total,[0.17],[575.0],0.17,575.0,JMC_data
519,MSTh,ThermCond,total,[2430.0],[366.0],2430.0,366.0,JMC_data
520,MoS2,ThermCond,total,[83.0],[295],83.0,295.0,JMC_data
521,MoS2,ThermCond,total,[23.3],[295],23.3,295.0,JMC_data
522,MoS2,ThermCond,total,[34.5],[295],34.5,295.0,JMC_data
523,Pristine,ThermCond,total,[8.0],[300.0],8.0,300.0,JMC_data
524,GeTe,ThermCond,lattice,[0.5],[300.0],0.5,300.0,JMC_data
525,GeTe,ThermCond,total,[8.3],[300.0],8.3,300.0,JMC_data
526,GeTe,ThermCond,total,[2.28],[300.0],2.28,300.0,JMC_data
527,GeTe,ThermCond,total,[1.68],[300.0],1.6800000000000002,300.0,JMC_data
528,GeTe,ThermCond,electronic,[5.65],[300.0],5.65,300.0,JMC_data
529,Bi3Ge46InTe50,ThermCond,electronic,[0.55],[300.0],0.55,300.0,JMC_data
530,GeTe,ThermCond,lattice,[2.4],[300.0],2.4,300.0,JMC_data
531,GeTe,ThermCond,lattice,[0.67],[300.0],0.67,300.0,JMC_data
532,Bi6Ge93InTe100,ThermCond,lattice,[0.27],[625.0],0.27,625.0,JMC_data
533,GeTe,ThermCond,lattice,[0.3],[625.0],0.30000000000000004,625.0,JMC_data
534,AgSbTe2,ThermCond,total,[0.6],[295],0.6000000000000001,295.0,JMC_data
535,AgSbTe2,ThermCond,total,[0.6],[295],0.6000000000000001,295.0,JMC_data
536,AgInTe2,ThermCond,total,[2.0],[300.0],2.0,300.0,JMC_data
537,AgSbTe2,ThermCond,total,[0.6],[300.0],0.6000000000000001,300.0,JMC_data
538,Cu13Ge3NbS16,ThermCond,total,[0.47],[670.0],0.47,670.0,JMC_data
539,Cu21Ni3S26Sb8,ThermCond,lattice,[0.5],[665.0],0.5,665.0,JMC_data
540,Cu13NbS16Sn3,ThermCond,lattice,[0.51],[300.0],0.51,300.0,JMC_data
541,Cu52S64Sn11Ta4,ThermCond,lattice,[0.35],[670.0],0.35000000000000003,670.0,JMC_data
542,Cu52Nb4S64Sn11,ThermCond,lattice,[0.44],[670.0],0.44,670.0,JMC_data
543,Cu52S64Sn11Ta4,ThermCond,lattice,[0.35],[670.0],0.35000000000000003,670.0,JMC_data
544,Cu13Ge3NbS16,ThermCond,total,[0.47],[670.0],0.47,670.0,JMC_data
545,Fe4LaSb12,ThermCond,lattice,[1.6],[300.0],1.6,300.0,JMC_data
546,SeSn,ThermCond,lattice,[0.55],[750.0],0.55,750.0,JMC_data
547,SeSn,ThermCond,total,[1.9],[300.0],1.9,300.0,JMC_data
548,OZn,ThermCond,total,[24.2],[295],24.2,295.0,JMC_data
549,Co40Sb120Yb3,ThermCond,lattice,[0.55],[773.0],0.55,773.0,JMC_data
550,Bi2Se3,ThermCond,lattice,[1.3],[300.0],1.3,300.0,JMC_data
551,Bi2Se3,ThermCond,lattice,[1.3],[300.0],1.3,300.0,JMC_data
552,Sb2Se3,ThermCond,lattice,[1.0],[300.0],1.0,300.0,JMC_data
553,Bi6Sb4Se15,ThermCond,total,"[0.7, 0.8]",[295],0.75,295.0,JMC_data
554,RuSbTa,ThermCond,lattice,[17.18],[295],17.18,295.0,JMC_data
555,ET,ThermCond,total,[1.0],[773.0],1.0,773.0,JMC_data
556,AgCuTe,ThermCond,total,[0.73],[295],0.73,295.0,JMC_data
557,Ag10Cu10ITe9,ThermCond,total,[0.3],[303.0],0.30000000000000004,303.0,JMC_data
558,AgSbTe2,ThermCond,total,"[0.6, 0.7]","[400.0, 700.0]",0.65,550.0,JMC_data
559,Ag24Bi25NbSe50,ThermCond,total,[0.7],[773.0],0.7000000000000001,773.0,JMC_data
560,Co10Hf7Sb8Sn2Ti3,ThermCond,total,[2.75],[1073.0],2.75,1073.0,JMC_data
561,Bi200Cu7Te300,ThermCond,total,[1.0],[300.0],1.0,300.0,JMC_data
562,Bi200Cu7Te300,ThermCond,total,[0.9],[300.0],0.9,300.0,JMC_data
563,Bi40CuTe60,ThermCond,total,[0.7],[300.0],0.7000000000000001,300.0,JMC_data
564,Bi80Se3Te117,ThermCond,total,[1.65],[300.0],1.65,300.0,JMC_data
565,Bi20Se3Te27,ThermCond,total,[1.06],[300.0],1.06,300.0,JMC_data
566,Bi399CuS600,ThermCond,total,[0.52],[573.0],0.52,573.0,JMC_data
567,Bi2S3,ThermCond,total,"[0.84, 0.88]","[323.0, 573.0]",0.86,448.0,JMC_data
568,Bi399CuS600,ThermCond,lattice,[0.43],[573.0],0.43,573.0,JMC_data
569,O3SrTi,ThermCond,total,[12.0],[295],12.0,295.0,JMC_data
570,CMNTsW,ThermCond,total,"[650.0, 830.0]",[295],740.0,295.0,JMC_data
571,Bi175Sb25Te202,ThermCond,total,[0.5],[10.0],0.5,10.0,JMC_data
572,IPb120Sn80Te199,ThermCond,total,[2.35],[300.0],2.35,300.0,JMC_data
573,IPb120Sn80Te199,ThermCond,lattice,[0.9],[295],0.9,295.0,JMC_data
574,Ge9SbTe10,ThermCond,total,[1.1],[800.0],1.1,800.0,JMC_data
575,GeTe,ThermCond,electronic,"[5.0, 4.0]",[300.0],4.5,300.0,JMC_data
576,SrTe,ThermCond,lattice,[0.5],[915.0],0.5,915.0,JMC_data
577,PbSe,ThermCond,total,[4.1],[300.0],4.1,300.0,JMC_data
578,PbSe,ThermCond,lattice,[1.6],[300.0],1.6,300.0,JMC_data
579,PbS,ThermCond,lattice,[1.2],[300.0],1.2,300.0,JMC_data
580,PbS,ThermCond,total,[0.9],[923.0],0.9,923.0,JMC_data
581,PbTe,ThermCond,lattice,[2.2],[295],2.2,295.0,JMC_data
582,IPb250Te249,ThermCond,lattice,[2.4],[295],2.4,295.0,JMC_data
583,Sb,ThermCond,lattice,[2.0],[295],2.0,295.0,JMC_data
584,Sb,ThermCond,lattice,[0.62],[773.0],0.62,773.0,JMC_data
585,NiTi,ThermCond,total,[17.0],[295],17.0,295.0,JMC_data
586,PbTe,ThermCond,lattice,[1.0],[873.0],1.0,873.0,JMC_data
587,PbTe,ThermCond,lattice,[0.85],[673.0],0.85,673.0,JMC_data
588,InPb49S10Te40,ThermCond,lattice,[0.6],[673.0],0.6000000000000001,673.0,JMC_data
589,InPb49S10Te40,ThermCond,lattice,[0.68],[295],0.68,295.0,JMC_data
590,SeSn,ThermCond,total,[0.81],[773.0],0.81,773.0,JMC_data
591,SeSn,ThermCond,total,[0.81],[773.0],0.81,773.0,JMC_data
592,SeSn,ThermCond,total,[0.6],[773.0],0.6000000000000001,773.0,JMC_data
593,Pb4SeTe3,ThermCond,lattice,"[1.3, 1.5]",[295],1.4,295.0,JMC_data
594,InSb,ThermCond,total,[10.0],[200.0],10.0,200.0,JMC_data
595,Ba49Nb120Sb194,ThermCond,total,[5.0],[295],5.0,295.0,JMC_data
596,Cu4S16Sn7,ThermCond,total,[1.1],[295],1.1,295.0,JMC_data
597,SiSn,ThermCond,lattice,[10.1],[300.0],10.1,300.0,JMC_data
598,FeTe,ThermCond,total,[2.0],[280.0],2.0,280.0,JMC_data
599,Ag10Br3Te4,ThermCond,total,"[0.27, 0.43]","[250.0, 390.0]",0.35000000000000003,320.0,JMC_data
600,Ag2Te,ThermCond,total,[0.93],[295],0.93,295.0,JMC_data
601,Ag9Te5Tl,ThermCond,total,[0.23],[295],0.23,295.0,JMC_data
602,S147Tb100,ThermCond,total,"[0.66, 0.69]",[1673.0],0.675,1673.0,JMC_data
603,CrSi2,ThermCond,total,[9.5],[323.0],9.5,323.0,JMC_data
604,Ba4Ga8Si15,ThermCond,total,[1.1],[295],1.1,295.0,JMC_data
605,CSi,ThermCond,total,[0.88],[375.0],0.88,375.0,JMC_data
606,CSi,ThermCond,total,[0.76],[375.0],0.76,375.0,JMC_data
607,FeSb2,ThermCond,total,[500.0],[10.0],500.0,10.0,JMC_data
608,BiCuOSe,ThermCond,total,[0.4],[923.0],0.4,923.0,JMC_data
609,Bi2Te3,ThermCond,total,[1.03],[365.0],1.03,365.0,JMC_data
610,RhSb3,ThermCond,total,[10.0],[295],10.0,295.0,JMC_data
611,Al6Co80Sb240Yb5,ThermCond,lattice,[0.6],[773.0],0.6000000000000001,773.0,JMC_data
612,O3SrTi,ThermCond,total,[2.1],[1073.0],2.1,1073.0,JMC_data
613,O3SrTi,ThermCond,total,"[4.4, 5.0]",[295],4.7,295.0,JMC_data
614,Pristine,ThermCond,lattice,[0.52],[923.0],0.52,923.0,JMC_data
615,BaBi19Cu20O20Se20,ThermCond,lattice,[0.44],[300.0],0.44,300.0,JMC_data
616,BaBi19Cu20O20Se20,ThermCond,lattice,[0.27],[923.0],0.27,923.0,JMC_data
617,Br6PbRb4,ThermCond,total,[0.51],[295],0.51,295.0,JMC_data
618,HgTe,ThermCond,total,"[0.6, 10.5]",[295],5.55,295.0,JMC_data
619,Ca3Si4,ThermCond,total,[3.2],[295],3.2,295.0,JMC_data
620,BiSe2Tl,ThermCond,total,[0.85],[295],0.85,295.0,JMC_data
621,Fe4Sb12Sn,ThermCond,total,[0.7],[295],0.7000000000000001,295.0,JMC_data
622,Fe2Ge3,ThermCond,total,[1.8],[295],1.8,295.0,JMC_data
623,FeSb3,ThermCond,total,[1.14],[295],1.14,295.0,JMC_data
624,BiCuOTe,ThermCond,total,[0.8],[295],0.8,295.0,JMC_data
625,BaCd2Sb2,ThermCond,total,[0.95],[295],0.95,295.0,JMC_data
626,O3PbTi,ThermCond,total,[15.0],[295],15.0,295.0,JMC_data
627,SbSi,ThermCond,lattice,[4.75],[300.0],4.75,300.0,JMC_data
628,SbSi,ThermCond,lattice,[4.75],[300.0],4.75,300.0,JMC_data
629,GeSb,ThermCond,lattice,[7.89],[300.0],7.89,300.0,JMC_data
630,SbSi,ThermCond,total,[4.75],[300.0],4.75,300.0,JMC_data
631,SbSi,ThermCond,lattice,[4.75],[300.0],4.75,300.0,JMC_data
632,SbSn,ThermCond,lattice,[18.0],[300.0],18.0,300.0,JMC_data
633,AsC4,ThermCond,lattice,[8.05],[295],8.05,295.0,JMC_data
634,Al2Fe3Si3,ThermCond,lattice,"[4.5, 5.5]",[300.0],5.0,300.0,JMC_data
635,Ag,ThermCond,total,[0.7],[295],0.7000000000000001,295.0,JMC_data
636,SeSn,ThermCond,total,[0.23],[973.0],0.23,973.0,JMC_data
637,Bi8K2Se13,ThermCond,total,"[0.42, 0.2]","[300.0, 800.0]",0.31,550.0,JMC_data
