,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
16379,OZn,Seebeck,,Seebeck coefficient,[-0.00035999999999999997],[358.0],-0.00036,358.0
16380,BT,Seebeck,,Seebeck coefficient,[-0.00015],[295],-0.00015,295.0
16381,Co2NaO4,Seebeck,,thermoelectric power,[9.999999999999999e-05],[300.0],0.0001,300.0
16382,PbTe,Seebeck,,Seebeck coefficient,[0.000628],[295],0.000628,295.0
16383,CuS,Seebeck,,Seebeck coefficient,[1.94e-06],[300.0],1.94e-06,300.0
16384,S,Seebeck,,Seebeck coefficient,[0.000335],[295],0.000335,295.0
16385,GeTe,Seebeck,,Seebeck coefficient,[5.9999999999999995e-05],[295],6.0000000000000015e-05,295.0
16387,Sb2Te3,Seebeck,,thermoelectric power,[8.999999999999999e-05],[295],9e-05,295.0
16388,Ba50Cu287Se23Te327,Seebeck,,α,[4.9e-05],[295],4.9e-05,295.0
16389,AgBiPbSe3,Seebeck,,Seebeck coefficient,[-0.00013099999999999999],[296.0],-0.000131,296.0
16390,OZn,Seebeck,,Seebeck coefficient,[-7e-05],[295],-7.000000000000001e-05,295.0
16391,Ca3La7Mn10O30,Seebeck,,thermoelectric power,[-2.9999999999999997e-05],[200.0],-3.0000000000000008e-05,200.0
16392,CoSb3,Seebeck,,Seebeck coefficient,[0.00042579],[350.0],0.00042579,350.0
16393,InSe,Seebeck,,Seebeck coefficient,[0.002626],[37.0],0.0026260000000000003,37.0
16394,InSe,Seebeck,,S,[0.003],[295],0.003,295.0
16395,GaS,Seebeck,,p - type S,[0.00025],[300.0],0.00025,300.0
16396,GaS,Seebeck,,S,[0.00028761],[295],0.00028761,295.0
16397,As12Ru4Sr,Seebeck,,Seebeck coefficient,[-0.00018169999999999997],[800.0],-0.0001817,800.0
16398,CoNaO2,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[300.0],0.0001,300.0
16399,Ca5Co8O18Tb,Seebeck,,Seebeck coefficient,[0.000323],[800.0],0.000323,800.0
16400,AlB14Mg,Seebeck,,Seebeck coefficient,[0.0005],[295],0.0005,295.0
16401,B6Si,Seebeck,,Seebeck coefficient,[140000000.0],[1273.0],140000000.0,1273.0
16402,AgSbTe2,Seebeck,,S,"[3.9999999999999996e-05, 0.00029499999999999996]",[295],0.0001675,295.0
16403,DEOPT,Seebeck,,S,"[1.4999999999999999e-05, 1.9999999999999998e-05]",[295],1.75e-05,295.0
16404,Ca3Co4O9,Seebeck,,Seebeck coefficient,[0.00013],[295],0.00013000000000000002,295.0
16405,CNT,Seebeck,,Seebeck coefficient,[0.002],[300.0],0.002,300.0
16406,DEOPT,Seebeck,,Seebeck coefficient,[3.9200000000000004e-05],[295],3.9200000000000004e-05,295.0
16407,MoSe2,Seebeck,,Seebeck coefficient,[-0.0009],[295],-0.0009000000000000002,295.0
16410,Co19Cu10Na10O40,Seebeck,,S,[0.000147],[573.0],0.000147,573.0
16411,Co2NaO4,Seebeck,,Seebeck coefficient,[7e-05],[573.0],7.000000000000001e-05,573.0
16412,Co6FeNiSb24,Seebeck,,Seebeck coefficient,[0.000165],[450.0],0.000165,450.0
16413,Na2NiO10Ti4,Seebeck,,Seebeck coefficient,[-0.000193],[973.0],-0.000193,973.0
16414,Bi2Te3,Seebeck,,Seebeck coefficient,[0.000215],[295],0.000215,295.0
16415,PbTe,Seebeck,,Seebeck coefficient,[0.000185],[295],0.000185,295.0
16416,SeSn,Seebeck,,Seebeck coefficient,[0.0005099999999999999],[295],0.0005099999999999999,295.0
16417,Co2NaO4,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[300.0],0.0001,300.0
16418,Ca18Gd,Seebeck,,Seebeck coefficient,[0.00017999999999999998],[1073.0],0.00018,1073.0
16421,CuInSe2,Seebeck,,thermoelectric power,[1.9999999999999998e-05],[390.0],2e-05,390.0
16422,Ca3Co2O6,Seebeck,,Seebeck coefficient,[0.00019999999999999998],[1000.0],0.0002,1000.0
16423,PbTe,Seebeck,,maximum Seebeck coefficient,[0.000265],[450.0],0.000265,450.0
16424,Ca50Mn48NbO150Ta,Seebeck,,Seebeck coefficient,[-0.000176],[950.0],-0.000176,950.0
16425,Ca50Mn48NbO150Ta,Seebeck,,Seebeck coefficient,[-0.000176],[973.0],-0.000176,973.0
16426,Ba4Cu7Ge3P13,Seebeck,,thermopower,[0.000102],[300.0],0.000102,300.0
16427,Ba4Cu8P15,Seebeck,,thermopower,[1.3e-05],[300.0],1.3000000000000001e-05,300.0
16428,Ba4Cu7Ge3P13,Seebeck,,thermopower,[0.000234],[812.0],0.000234,812.0
16429,Al15Ba40Ga79Ge135,Seebeck,,thermopower,[0.000254],[750.0],0.000254,750.0
16430,PbTe,Seebeck,,Seebeck coefficient,[6.979999999999999e-05],[295],6.979999999999999e-05,295.0
16431,PbTe,Seebeck,,Seebeck coefficient,[9.42e-05],[295],9.42e-05,295.0
16432,Bi2Ca2Co2Ox,Seebeck,,Seebeck coefficient,[0.00016999999999999999],[295],0.00016999999999999999,295.0
16433,CaO6Ru2Sr,Seebeck,,thermopower,[6.3e-06],[300.0],6.3e-06,300.0
16434,IOS,Seebeck,,thermopower,[6.3e-06],[300.0],6.3e-06,300.0
16435,AgSbSe2,Seebeck,,Seebeck coefficient,[0.00075],[295],0.00075,295.0
16436,SSn,Seebeck,,α,[-0.0006399999999999999],[823.0],-0.00064,823.0
16438,BiCuOSe,Seebeck,,Seebeck coefficient,[0.000217],[295],0.000217,295.0
16439,Ag4SSe,Seebeck,,Seebeck coefficient,[-0.000129],[355.0],-0.000129,355.0
16440,Ag2Se,Seebeck,,seebeck coefficient,[-0.0001147],[295],-0.0001147,295.0
16441,BiTe,Seebeck,,Seebeck coefficient,[-4e-06],[500.0],-4e-06,500.0
16442,FeMoO6Sr2,Seebeck,,S,[-4.7e-05],[660.0],-4.7e-05,660.0
16443,Cu7S4,Seebeck,,S,[0.000192],[573.0],0.000192,573.0
16445,Ag18Mg20Sb19,Seebeck,,Seebeck coefficient,[0.000118],[423.0],0.000118,423.0
16446,Ag90Mg97Sb95Zn3,Seebeck,,Seebeck coefficient,[0.000148],[423.0],0.000148,423.0
16447,Cu2Te,Seebeck,,thermoelectric power,[0.00043057999999999996],[295],0.00043058,295.0
16448,Pristine,Seebeck,,S,[0.00039999999999999996],[295],0.0004,295.0
16449,Cu2SbSe4Zn,Seebeck,,Seebeck coefficient,[0.00056],[475.0],0.0005600000000000001,475.0
16450,DyO3V,Seebeck,,thermopower,[0.00066],[295],0.0006600000000000001,295.0
16451,CdCu2GeSe4,Seebeck,,Seebeck coefficient,[0.000477],[500.0],0.00047699999999999994,500.0
16456,PbSe,Seebeck,,S,[4.9999999999999996e-05],[295],5e-05,295.0
16457,PbTe,Seebeck,,S,[6.149999999999999e-05],[295],6.149999999999999e-05,295.0
16459,MoS2,Seebeck,,Seebeck coefficient,[0.0001594],[295],0.0001594,295.0
16460,Sb2Te3,Seebeck,,Seebeck coefficient,"[7.8e-05, 0.000107]",[367.0],9.25e-05,367.0
16461,Sb2Te3,Seebeck,,Seebeck coefficient,"[7.8e-05, 0.000107]",[367.0],9.25e-05,367.0
16462,Ba30Cu153S75Te35,Seebeck,,α,[0.000188],[690.0],0.000188,690.0
16463,AgSbSe2,Seebeck,,S,[0.00031],[295],0.00031,295.0
16464,Ag50PbSb49Se100,Seebeck,,S,[0.000215],[295],0.000215,295.0
16465,Ag50BiSb49Se100,Seebeck,,S,[0.000254],[295],0.000254,295.0
16466,Co2NaO4,Seebeck,,Seebeck coefficient,[0.00010999999999999999],[295],0.00011,295.0
16467,Cu2Se,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[295],0.0001,295.0
16468,Cu2Se,Seebeck,,Seebeck coefficient,[0.00011999999999999999],[295],0.00012000000000000003,295.0
16469,CaMnO3,Seebeck,,Seebeck coefficient,[-0.00027],[295],-0.00027,295.0
16470,CaMnO3,Seebeck,,Seebeck coefficient,[-0.00019999999999999998],[295],-0.0002,295.0
16471,CaMnO3,Seebeck,,Seebeck coefficient,[-0.000145],[295],-0.000145,295.0
16472,CaMnO3,Seebeck,,Seebeck coefficient,[-0.00027],[295],-0.00027,295.0
16473,InP3,Seebeck,,Seebeck coefficient,[0.00039999999999999996],[300.0],0.0004,300.0
16474,BiCuOSe,Seebeck,,S,[0.000158],[295],0.00015800000000000002,295.0
16475,Ag25Cu25Se26,Seebeck,,Seebeck coefficient,[8.72e-05],[450.0],8.719999999999999e-05,450.0
16476,Al2Fe3Si3,Seebeck,,Seebeck coefficient,[0.00010999999999999999],"[300.0, 850.0]",0.00011,575.0
16477,Al2Fe3Si3,Seebeck,,maximum Seebeck coefficient,[0.00010999999999999999],[430.0],0.00011,430.0
16478,BiSb3Te6,Seebeck,,Seebeck coefficient,[0.000157],[295],0.000157,295.0
16479,Ag71Sb129Te229,Seebeck,,Seebeck coefficient,[0.00025],[600.0],0.00025,600.0
16482,Cu359S200Sn,Seebeck,,S,[0.000243],[423.0],0.00024300000000000002,423.0
16483,Fe2SnTi,Seebeck,,maximal Seebeck coefficient,[3.5e-05],[300.0],3.5e-05,300.0
16484,DEOPT,Seebeck,,Seebeck coefficient,[0.000408],[295],0.000408,295.0
16485,Cu7Te4,Seebeck,,S,[9.6e-06],[295],9.6e-06,295.0
16486,Gd7Rh3,Seebeck,,thermoelectric power,[-1e-06],[295],-1e-06,295.0
16487,CaMnO3,Seebeck,,thermopower,[-0.000312],[295],-0.000312,295.0
16488,CaMnO3,Seebeck,,S,[-0.000312],[295],-0.000312,295.0
16489,CaMnO3,Seebeck,,Seebeck coefficient,[-0.000312],[295],-0.000312,295.0
16490,PbS,Seebeck,,highest Seebeck coefficient,[-0.000329],[773.0],-0.00032900000000000003,773.0
16492,Pristine,Seebeck,,Seebeck coefficient,[-0.000375],[295],-0.000375,295.0
16493,Ce38Ge13Si48,Seebeck,,S,[-4.2999999999999995e-05],[380.0],-4.3e-05,380.0
16494,Ce40Ge32Si27,Seebeck,,S,[-1.3e-05],[380.0],-1.3000000000000001e-05,380.0
16495,CeSi4Y,Seebeck,,S,[2e-06],[380.0],2e-06,380.0
16496,SnTe,Seebeck,,S,[7.999999999999999e-05],[295],8e-05,295.0
16497,Se2Sn,Seebeck,,S,[-0.000235],[295],-0.00023500000000000002,295.0
16498,CuSe2,Seebeck,,Seebeck coefficient,[3.73e-05],[423.0],3.73e-05,423.0
16499,Si,Seebeck,,S,[0.000225],[423.0],0.000225,423.0
16500,Co2NaO4,Seebeck,,thermopower,[9.999999999999999e-05],[295],0.0001,295.0
16501,Al,Seebeck,,Seebeck coefficient,[0.00020300000000000003],[633.0],0.00020299999999999997,633.0
16502,C2O,Seebeck,,Seebeck coefficient,[8.999999999999999e-05],[295],9e-05,295.0
16503,ClK,Seebeck,,Seebeck coefficient,"[0.000254, 0.000205]","[50.0, 100.0]",0.0002295,75.0
16504,Fe2Ni3,Seebeck,,thermopower,[-4.4999999999999996e-05],[295],-4.5e-05,295.0
16505,CNQT,Seebeck,,Seebeck coefficient,[0.00042199999999999996],[350.0],0.000422,350.0
16508,PbTe,Seebeck,,Seebeck coefficient,[0.00019999999999999998],[295],0.0002,295.0
16509,MoS,Seebeck,,Seebeck coefficient,[3.9e-06],[303.0],3.9e-06,303.0
16510,STa,Seebeck,,Seebeck coefficient,[-2.4e-06],[303.0],-2.4e-06,303.0
16511,SSn,Seebeck,,Seebeck coefficient,[-1.4e-06],"[508.0, 548.0]",-1.4e-06,528.0
16512,MoS,Seebeck,,Seebeck coefficient,[4.9999999999999996e-06],[303.0],5e-06,303.0
16513,STa,Seebeck,,Seebeck coefficient,[-1.5e-06],[303.0],-1.5e-06,303.0
16514,SSn,Seebeck,,Seebeck coefficient,[-5e-07],[303.0],-5e-07,303.0
16515,SSn,Seebeck,,Seebeck coefficient,[1e-06],"[508.0, 548.0]",1e-06,528.0
16516,LiS,Seebeck,,thermopower,[1.8999999999999998e-05],[523.0],1.9e-05,523.0
16519,MNTsW,Seebeck,,maximum Seebeck coefficient,[-0.000173],[323.0],-0.000173,323.0
16522,BaCoO3,Seebeck,,α,[-5.3e-05],[200.0],-5.3e-05,200.0
16523,Al,Seebeck,,Seebeck coefficient,[-0.00052],[573.0],-0.0005200000000000001,573.0
16524,Mg2Si,Seebeck,,S,[0.001098],[350.0],0.001098,350.0
16525,Al3Yb,Seebeck,,Seebeck coefficient,[-7.999999999999999e-05],[295],-8e-05,295.0
16526,Co2NaO4,Seebeck,,Seebeck coefficient,[4.056e-05],[1073.0],4.056e-05,1073.0
16528,Ba,Seebeck,,Seebeck coefficient,[0.00017199999999999998],[973.0],0.00017199999999999998,973.0
16529,In2P2Sr,Seebeck,,Seebeck coefficient,[0.00042899999999999997],[900.0],0.000429,900.0
16530,In2P2Sr,Seebeck,,Seebeck coefficient,[0.0009339999999999999],[900.0],0.000934,900.0
16531,In2P2Sr,Seebeck,,Seebeck coefficient,[0.00042899999999999997],[900.0],0.000429,900.0
16532,C2O,Seebeck,,α,[0.00015],[295],0.00015,295.0
16533,NiSnTi,Seebeck,,Seebeck coefficient,[-0.000425],[295],-0.000425,295.0
16534,BiCuOSe,Seebeck,,Seebeck coefficient,[0.000251],[873.0],0.000251,873.0
16535,BiCuOSe,Seebeck,,Seebeck coefficient,[0.000355],[300.0],0.00035499999999999996,300.0
16536,Bi2S3,Seebeck,,thermopower,"[0.00025, 0.00045]",[295],0.00035000000000000005,295.0
16537,NSTsW,Seebeck,,Seebeck coefficient,[-4.179999999999999e-05],[320.0],-4.18e-05,320.0
16538,NSTW,Seebeck,,Seebeck coefficient,[0.00016999999999999999],[300.0],0.00016999999999999999,300.0
16539,CoCp2,Seebeck,,Seebeck coefficient,[-4.179999999999999e-05],[320.0],-4.18e-05,320.0
16540,NSTW,Seebeck,,Seebeck coefficient,[4.5299999999999997e-05],[320.0],4.53e-05,320.0
16541,NSTsW,Seebeck,,S,[-4.179999999999999e-05],[320.0],-4.18e-05,320.0
16542,DyNiSn,Seebeck,,Seebeck coefficient,[-5.5e-06],[480.0],-5.5e-06,480.0
16543,CS2,Seebeck,,Seebeck coefficient,[0.000513],[300.0],0.000513,300.0
16544,CS2,Seebeck,,Seebeck coefficient,[0.000508],[300.0],0.000508,300.0
16545,Co40La5Sb117Te3,Seebeck,,Seebeck coefficient,[0.0003],[404.0],0.00030000000000000003,404.0
16546,Co8LaSb24,Seebeck,,Seebeck coefficient,[0.000154],[295],0.000154,295.0
16548,Co2NaO4,Seebeck,,thermopower,[9.999999999999999e-05],[300.0],0.0001,300.0
16549,Ca3Co4O9,Seebeck,,S,[0.00017199999999999998],[1073.0],0.00017199999999999998,1073.0
16550,CS,Seebeck,,S,[-0.000268],[1073.0],-0.000268,1073.0
16551,Co2NaO4,Seebeck,,thermopower,[9.999999999999999e-05],[300.0],0.0001,300.0
16552,Ga17K16Sn75,Seebeck,,Seebeck Coefficient,[0.00039999999999999996],[295],0.0004,295.0
16553,Nb2O7Sr2,Seebeck,,Seebeck coefficient,[2.6929999999999998e-05],[473.0],2.693e-05,473.0
16554,Nb197O700Sr200Ti3,Seebeck,,S,[2.5569999999999997e-05],[473.0],2.557e-05,473.0
16555,HfS2,Seebeck,,Seebeck coefficient,[0.00243],[300.0],0.0024300000000000003,300.0
16556,Bi170PbSb29,Seebeck,,Seebeck coefficient,[0.000101],[210.0],0.000101,210.0
16557,PbSe,Seebeck,,Seebeck coefficient,[-0.0005126],[380.0],-0.0005126,380.0
16558,AOZ,Seebeck,,Seebeck coefficient,[-0.000126],[0.5],-0.000126,0.5
16559,Ag9Pb50Sb8Sn50Te120,Seebeck,,S,[0.00022999999999999998],[295],0.00022999999999999998,295.0
16560,Ag9Pb50Sb8Sn50Te118,Seebeck,,Seebeck coefficient,[7e-05],[300.0],7.000000000000001e-05,300.0
16561,Pb,Seebeck,,Seebeck coefficient,[0.00011999999999999999],[670.0],0.00012000000000000003,670.0
16562,Bi2S3,Seebeck,,Seebeck coefficient,[0.0005],[295],0.0005,295.0
16563,AlCuO2,Seebeck,,Seebeck coefficient,[0.00045999999999999996],[780.0],0.00045999999999999996,780.0
16564,Pb26Te25,Seebeck,,S,[-0.00037],[300.0],-0.0003700000000000001,300.0
16565,SnTe,Seebeck,,highest Seebeck coefficient,[0.00019999999999999998],[820.0],0.0002,820.0
16566,Cd3Sn25Te25,Seebeck,,Seebeck coefficient,[6.2e-05],[295],6.2e-05,295.0
16567,Co20Sb15Se24Zn,Seebeck,,Seebeck coefficient,[-0.00011262999999999998],[657.0],-0.00011263,657.0
16568,SbZn,Seebeck,,thermopower,[0.00033],[300.0],0.00033000000000000005,300.0
16570,BST,Seebeck,,Seebeck coefficient,[0.00017869999999999998],[295],0.00017869999999999998,295.0
16572,CoFeSnTi,Seebeck,,S,[6.5e-05],[295],6.500000000000001e-05,295.0
16573,AlFe2V,Seebeck,,S,[3.5e-05],[300.0],3.5e-05,300.0
16574,CoCu49Fe50S99,Seebeck,,Seebeck coefficient,[0.000247],[623.0],0.00024700000000000004,623.0
16577,Bi2Te3,Seebeck,,thermopower,[0.00031299999999999996],[295],0.000313,295.0
16578,CaCd2P2,Seebeck,,S,[0.00032199999999999997],[295],0.000322,295.0
16579,BCOS,Seebeck,,S,[0.00017099999999999998],[873.0],0.00017099999999999998,873.0
16580,Ba16Ga32Ge59In,Seebeck,,Seebeck coefficient,[-0.00024009999999999998],[773.0],-0.0002401,773.0
16583,Cr9N10V,Seebeck,,Seebeck coefficient,[-0.000135],[300.0],-0.000135,300.0
16585,CNSTsW,Seebeck,,S,[4.6299999999999994e-05],[295],4.6299999999999994e-05,295.0
16586,OZn,Seebeck,,Seebeck coefficient,[1.28e-06],[295],1.28e-06,295.0
16587,CuSbSe2,Seebeck,,Seebeck coefficient,[3.4e-05],[300.0],3.4e-05,300.0
16588,AgBiSe2,Seebeck,,S,[-0.00013099999999999999],[295],-0.000131,295.0
16589,Ag50Bi50ClSe99,Seebeck,,S,[-8.099999999999999e-05],[295],-8.099999999999999e-05,295.0
16590,Ag50Bi50ClSe99,Seebeck,,S,[-0.000163],[810.0],-0.00016299999999999998,810.0
16591,Cu177Pb3S100,Seebeck,,maximum S,[0.00010809999999999998],[773.0],0.0001081,773.0
16592,CuFe2S3,Seebeck,,Seebeck coefficient,[-7.5e-05],[723.0],-7.5e-05,723.0
16593,CuFe2S3,Seebeck,,thermopower,[-6.5e-05],[300.0],-6.500000000000001e-05,300.0
16594,CNT,Seebeck,,Seebeck coefficient,[2.9e-05],[295],2.8999999999999997e-05,295.0
16595,CdCu2Se4Sn,Seebeck,,S,[0.00023999999999999998],[350.0],0.00024000000000000006,350.0
16596,Bi20Se3Te27,Seebeck,,thermoelectric power,[0.000165],[300.0],0.000165,300.0
16597,CuLa2O4,Seebeck,,Seebeck coefficient,[2.4999999999999998e-05],[330.0],2.5e-05,330.0
16598,Se,Seebeck,,S,[0.00039999999999999996],[300.0],0.0004,300.0
16599,PbTe,Seebeck,,Seebeck coefficient,"[0.000227, 0.000312]","[300.0, 673.0]",0.0002695,486.5
16600,BiCuOSe,Seebeck,,Seebeck coefficient,[-1e-06],[700.0],-1e-06,700.0
16601,Ca3Co4O9,Seebeck,,thermopower,[0.00011999999999999999],[300.0],0.00012000000000000003,300.0
16603,CeNiSn,Seebeck,,thermopower,[4.9999999999999996e-05],[4.0],5e-05,4.0
16604,Ca3Co2O6,Seebeck,,thermopower,[0.00045],[295],0.00045,295.0
16605,Cd6Eu11Sb12,Seebeck,,p - type Seebeck coefficient,"[0.000118, 0.000153]",[295],0.0001355,295.0
16609,Sb2Te3,Seebeck,,Seebeck coefficient,[0.000536],[295],0.000536,295.0
16610,Sb2Te3,Seebeck,,Seebeck coefficient,[8.999999999999999e-05],[295],9e-05,295.0
16611,Sb2Te3,Seebeck,,Seebeck coefficient,[8.999999999999999e-05],[295],9e-05,295.0
16612,Sb2Te3,Seebeck,,Seebeck coefficient,[0.000536],[295],0.000536,295.0
16615,NiSnZr,Seebeck,,Seebeck coefficient,[-0.00050547],[300.0],-0.00050547,300.0
16616,Bi20Se3Te27,Seebeck,,Seebeck coefficient,[0.000143],[500.0],0.000143,500.0
16618,Bi9SbTe15,Seebeck,,α,"[0.00021999999999999998, 0.00026]",[280.0],0.00024000000000000006,280.0
16619,BiO400Zn399,Seebeck,,Seebeck coefficient,[0.000484],[1073.0],0.000484,1073.0
16620,La2O75Sr23Ti25,Seebeck,,Seebeck coefficient,[0.000177],[679.0],0.000177,679.0
16621,BiSbTe,Seebeck,,α,[0.00025618],[350.0],0.00025618,350.0
16622,GeSi,Seebeck,,S,[0.000135],[323.0],0.000135,323.0
16623,MoSi,Seebeck,,S,[8.8e-05],[323.0],8.8e-05,323.0
16627,MoTe2,Seebeck,,Seebeck coefficient,[-0.00078],[295],-0.0007800000000000001,295.0
16628,MoSe2,Seebeck,,Seebeck coefficient,[-0.0009],[295],-0.0009000000000000002,295.0
16629,CoGeTiY,Seebeck,,S,[-1.1e-05],[50.0],-1.1e-05,50.0
16630,NiSnZr,Seebeck,,S,[-0.000175],[900.0],-0.000175,900.0
16631,Ni11Sn10Zr10,Seebeck,,S,[-208.0],[295],-208.0,295.0
16632,In2O3,Seebeck,,average Seebeck coefficient,[0.000224],[1546.0],0.00022400000000000002,1546.0
16633,In2O3,Seebeck,,average Seebeck coefficient,[0.00016199999999999998],[1546.0],0.00016199999999999998,1546.0
16635,MoSi2,Seebeck,,Seebeck coefficient,[2.5699999999999998e-05],[1273.0],2.57e-05,1273.0
16636,Cu3S4Sb,Seebeck,,S,[0.00017109999999999998],[523.0],0.00017109999999999998,523.0
16637,MoS2,Seebeck,,Seebeck coefficient,[0.0006],[295],0.0006000000000000001,295.0
16638,NiSbSc,Seebeck,,Seebeck coefficient,[6.52e-05],[295],6.52e-05,295.0
16639,GaO3Sc,Seebeck,,Seebeck coefficient,"[6.896999999999999e-07, 2.105e-05]",[295],1.08698e-05,295.0
16640,AgGaO3,Seebeck,,Seebeck coefficient,"[4.8688e-06, 2.471e-05]",[295],1.47894e-05,295.0
16641,GaO3Ti,Seebeck,,Seebeck coefficient,[-8.809e-07],[295],-8.809e-07,295.0
16642,Ba4Ga8Ge15,Seebeck,,Seebeck coefficient,[-0.15],"[300.0, 900.0]",-0.15,600.0
16644,Cu2S,Seebeck,,Seebeck coefficient,[0.0003],[295],0.00030000000000000003,295.0
16645,Cu9S5,Seebeck,,Seebeck coefficient,[9.999999999999999e-06],[973.0],1e-05,973.0
16646,CoSbTi,Seebeck,,Seebeck coefficient,[-3.9999999999999996e-05],[300.0],-4e-05,300.0
16647,Bi2Te3,Seebeck,,maximum S,[0.00015],[403.0],0.00015,403.0
16649,Al3Yb,Seebeck,,Seebeck coefficient,[3.9e-05],[673.0],3.9e-05,673.0
16650,Co3Cu17,Seebeck,,S,[-3e-06],[35.0],-3e-06,35.0
16651,Co40Ga2Sb117Te3,Seebeck,,maximum Seebeck coefficient,[0.000237],[800.0],0.00023700000000000001,800.0
16652,SeSn,Seebeck,,Seebeck coefficient,[-0.00015099999999999998],[300.0],-0.00015099999999999998,300.0
16654,Ca4Mn4O11,Seebeck,,S,[-0.00016999999999999999],[500.0],-0.00016999999999999999,500.0
16655,C2O,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[295],0.0001,295.0
16656,GeMgMn2,Seebeck,,Seebeck coefficient,[-3.7999999999999995e-05],[295],-3.8e-05,295.0
16657,Co40Sb113Se3Te4,Seebeck,,Seebeck coefficient,[0.00023899999999999998],[750.0],0.000239,750.0
16658,CrSb2,Seebeck,,thermopower,[-0.00043099999999999996],[60.0],-0.000431,60.0
16659,Ca3Co4O9,Seebeck,,Seebeck coefficient,[0.000175],[873.0],0.000175,873.0
16660,Te,Seebeck,,Seebeck coefficient,[-0.000128],[300.0],-0.000128,300.0
16661,InSe,Seebeck,,thermoelectric power,[0.002626],[37.0],0.0026260000000000003,37.0
16662,InSe,Seebeck,,Seebeck coefficient,[0.002626],[37.0],0.0026260000000000003,37.0
16663,CO2Ti2,Seebeck,,Seebeck coefficient,[0.00065],[295],0.0006500000000000001,295.0
16664,O3SrTi,Seebeck,,Seebeck coefficient,[0.00085],[90.0],0.0008500000000000001,90.0
16665,CeCu2In,Seebeck,,thermopower,[5.4e-05],[25.0],5.4000000000000005e-05,25.0
16666,Bi2Te3,Seebeck,,α,[0.00015999999999999999],[320.0],0.00016,320.0
16667,Ag5Cu44In50Te100,Seebeck,,Seebeck coefficient,[0.00020099999999999998],[295],0.000201,295.0
16668,Ag10Cu9In20Te40,Seebeck,,Seebeck coefficient,[0.00039299999999999996],[295],0.000393,295.0
16669,Co16Sb48Yb,Seebeck,,Seebeck coefficient,[0.00021099999999999998],[400.0],0.000211,400.0
16671,Fe2O3,Seebeck,,maximum Seebeck coefficient,[0.000107],[343.0],0.00010700000000000001,343.0
16672,Ba10Bi8Co10Oy5Pb2,Seebeck,,maximum S,[0.000135],[295],0.000135,295.0
16673,Ca,Seebeck,,Seebeck coefficient,[0.0003],[873.0],0.00030000000000000003,873.0
16676,DEOPT,Seebeck,,S,[1.28e-05],[300.0],1.28e-05,300.0
16679,CaMn,Seebeck,,thermopower,[9.999999999999999e-05],[295],0.0001,295.0
16680,Ca3OSn,Seebeck,,S,[0.00012734],[200.0],0.00012734,200.0
16681,Ca3OSn,Seebeck,,S,[0.00013371977],[300.0],0.0001337198,300.0
16682,Ca3OSn,Seebeck,,S,[0.0001573124],[800.0],0.0001573124,800.0
16683,Ca57Co80NaO180,Seebeck,,S,[0.000274],[1054.0],0.00027400000000000005,1054.0
16684,O2Ti,Seebeck,,Seebeck coefficient,[-8.859999999999999e-05],[773.0],-8.859999999999999e-05,773.0
16685,Sb,Seebeck,,S,[9.999999999999999e-05],[295],0.0001,295.0
16686,Ca4DyMn5O15,Seebeck,,Seebeck coefficient,[5.4999999999999995e-05],[1073.0],5.5e-05,1073.0
16688,AsCoCrFe,Seebeck,,Seebeck coefficient,[-3.9999999999999996e-05],[295],-4e-05,295.0
16689,O2Sn,Seebeck,,Seebeck coefficient,[-0.00029],[295],-0.00029,295.0
16690,Mg,Seebeck,,Seebeck coefficient,[-0.00047],[373.0],-0.00047,373.0
16691,CoO2,Seebeck,,thermopower,[0.0001],[300.0],0.0001,300.0
16692,Cu4S16Sn7,Seebeck,,Seebeck coefficient,[-0.0006],[295],-0.0006000000000000001,295.0
16694,SbTe2Tl,Seebeck,,Seebeck coefficient,[7e-05],[900.0],7.000000000000001e-05,900.0
16695,T,Seebeck,,S,[0.00039299999999999996],[700.0],0.000393,700.0
16697,CrSi2,Seebeck,,S,[0.000179],[573.0],0.00017900000000000001,573.0
16698,Co2NaO4,Seebeck,,Seebeck coefficient,[9.999999999999999e-05],[300.0],0.0001,300.0
16700,Bi2Te3,Seebeck,,Seebeck coefficient,[0.000135],[423.0],0.000135,423.0
16701,Ag482Cu4Mg500Sb495,Seebeck,,Seebeck coefficient,[0.000234],[295],0.000234,295.0
16702,OZn,Seebeck,,maximum Seebeck coefficient,[0.000448],"[300.0, 330.0]",0.00044800000000000005,315.0
16703,BaCu2Se2,Seebeck,,Seebeck coefficient,[0.00039],[300.0],0.0003900000000000001,300.0
16704,SbTe2Tl,Seebeck,,S,[7.999999999999999e-05],[295],8e-05,295.0
16706,Tl,Seebeck,,maximum Seebeck coefficient,[0.000248],[723.0],0.000248,723.0
16707,Tl,Seebeck,,Seebeck coefficient,[8.28e-05],[295],8.28e-05,295.0
16708,PbSe,Seebeck,,Seebeck coefficient,[0.000213],[750.0],0.000213,750.0
16709,NaPb399Se400,Seebeck,,Seebeck coefficient,[0.000248],[850.0],0.000248,850.0
