,sorted_name,Model,Model_Type,Specifier,Value,Temperature_Value,Value_Average,Temperature_Average
6052,Bi10Se3Te12,ZT,,ZT,[0.69],[600.0],0.6900000000000001,600.0
6053,Bi2Sb8Te15,ZT,,ZT,[1.5],[600.0],1.5,600.0
6054,GeTe,ZT,,ZT,[0.3],[900.0],0.30000000000000004,900.0
6055,GeSi4,ZT,,ZT,[0.75],[900.0],0.75,900.0
6056,Bi10SeTe14,ZT,,figure of merit,[0.14],"[300.0, 400.0]",0.14,350.0
6057,Bi10Se3Te12,ZT,,figure of merit,[1.5],"[300.0, 400.0]",1.5,350.0
6058,PbTe,ZT,,figure of merit,[0.3],"[300.0, 400.0]",0.30000000000000004,350.0
6059,NiO,ZT,,figure of merit,[0.049],[770.0],0.049,770.0
6060,Bi2Te3,ZT,,ZT,[1.0],[295],1.0,295.0
6061,Mg9Sb20Yb10Zn11,ZT,,maximum ZT,[0.8],[773.0],0.8,773.0
6062,Mg9Sb20Yb10Zn11,ZT,,ZT,[0.8],[773.0],0.8,773.0
6063,Mg9Sb20Yb10Zn11,ZT,,maximum ZT,[0.8],[773.0],0.8,773.0
6064,Mg2Sb2Yb,ZT,,ZT,[0.35],[773.0],0.35000000000000003,773.0
6065,Mg9Sb20Yb10Zn11,ZT,,maximum ZT,[0.8],[773.0],0.8,773.0
6066,Mg9Sb20Yb10Zn11,ZT,,ZT,[0.8],[773.0],0.8,773.0
6067,DEOPT,ZT,,maximum ZT,[0.42],[295],0.42,295.0
6068,Bi2Te3,ZT,,highest ZT,[1.86],[320.0],1.86,320.0
6069,CNSTW,ZT,,ZT,[0.015],[295],0.015,295.0
6070,Camphor,ZT,,ZT,[0.77],[45.0],0.77,45.0
6071,DEOPT,ZT,,ZT,[0.0092],[295],0.0092,295.0
6072,AINP,ZT,,ZT,[2.17],[17.0],2.17,17.0
6073,DEOPT,ZT,,maximum ZT,[0.42],[295],0.42,295.0
6074,Sb2Te3,ZT,,ZT,[1.18],[523.0],1.18,523.0
6075,Bi2Te3,ZT,,ZT,[0.169],[300.0],0.16899999999999998,300.0
6076,DEOPT,ZT,,ZT,[0.42],[295],0.42,295.0
6077,DEOPT,ZT,,ZT,[9.5e-05],[300.0],9.5e-05,300.0
6078,DEOPT,ZT,,ZT,[0.5],[300.0],0.5,300.0
6079,Cu,ZT,,ZT,[0.1],[290.0],0.1,290.0
6080,DMOS,ZT,,maximum ZT,[0.42],[295],0.42,295.0
6081,GeSi4,ZT,,zT,[0.65],"[1173.0, 1223.0]",0.65,1198.0
6082,Ge3Si17,ZT,,peak zT,[0.74],[1200.0],0.74,1200.0
6083,Mg2Si,ZT,,peak zT,"[0.5, 0.6]","[800.0, 860.0]",0.55,830.0
6084,GaNi3Sb,ZT,,ZT,[0.022],[1073.0],0.022000000000000002,1073.0
6085,InSb,ZT,,maximum ZT,[0.27],[700.0],0.27,700.0
6086,GaNi3Sb,ZT,,ZT,[0.022],[1073.0],0.022000000000000002,1073.0
6087,AgNd25O25Sb25Zn24,ZT,,figure of merit,[0.44],[725.0],0.44,725.0
6088,AgNd25O25Sb25Zn24,ZT,,figure of merit,[0.44],[725.0],0.44,725.0
6089,AgNd25O25Sb25Zn24,ZT,,maximum ZT,[0.44],[725.0],0.44,725.0
6092,Co25Fe475Ge21Si979,ZT,,maximum figure of merit,[0.00013000000000000002],[845.0],0.00013000000000000002,845.0
6093,CoFe19Si40,ZT,,maximum figure of merit,[0.00013000000000000002],[657.0],0.00013000000000000002,657.0
6094,CoFe19Si40,ZT,,highest figure of merit,[0.00013000000000000002],[657.0],0.00013000000000000002,657.0
6095,Bi9LaTe15,ZT,,ZT,[0.58],[480.0],0.58,480.0
6096,Ba8Co400La5Sb1200Yb4,ZT,,highest ZT,[1.7],[850.0],1.7000000000000002,850.0
6097,Bi20S29,ZT,,maximum ZT,[0.11],[523.0],0.11,523.0
6098,Ag3Bi199S300,ZT,,maximum ZT,[0.23],[573.0],0.23,573.0
6099,SeSn,ZT,,maximum ZT,[0.5],[820.0],0.5,820.0
6100,Mg2Si,ZT,,ZT,[0.86],[862.0],0.86,862.0
6101,Mg2Si,ZT,,ZT,[0.57],[856.0],0.5700000000000001,856.0
6102,Mg2Si,ZT,,ZT,[0.57],[856.0],0.5700000000000001,856.0
6103,DEOPT,ZT,,figure of merit,[0.12],[295],0.12,295.0
6104,DEOPT,ZT,,maximum ZT,[0.12],[295],0.12,295.0
6105,GeMg40Si19,ZT,,ZT,[0.74],[756.0],0.74,756.0
6106,Ge10Mg400Si199,ZT,,maximum ZT,[0.74],[756.0],0.74,756.0
6107,GeMg40Si19,ZT,,maximum ZT,[0.74],[756.0],0.74,756.0
6108,GeMg40Si19,ZT,,maximum ZT,[0.74],[756.0],0.74,756.0
6109,Cu,ZT,,peak figure of merit,[1.16],[425.0],1.16,425.0
6110,Cu,ZT,,peak zT,[1.16],[425.0],1.16,425.0
6111,Cu,ZT,,peak zT,[1.16],[425.0],1.16,425.0
6112,BiSb3Te6,ZT,,maximum figure of merit,[0.1],[442.0],0.1,442.0
6113,BiTe6Tl9,ZT,,figure of merit,[0.86],[715.0],0.86,715.0
6114,Bi2Sb8Te15,ZT,,maximum figure of merit,[1.15],[350.0],1.15,350.0
6115,BiSb3Te6,ZT,,maximum ZT,[0.74],[442.0],0.74,442.0
6116,BiSb3Te6,ZT,,maximum ZT,[0.74],[442.0],0.74,442.0
6117,Bi2S3,ZT,,peak ZT,[0.06],[773.0],0.06,773.0
6118,Bi100S151,ZT,,peak ZT,[0.14],[773.0],0.14,773.0
6119,Bi2S3,ZT,,peak ZT,[0.06],[773.0],0.06,773.0
6120,Ba4Ga8Ge15,ZT,,figure of merit,[1.35],[900.0],1.35,900.0
6121,Bi2Te3,ZT,,ZT,[2.4],[300.0],2.4,300.0
6122,Ba11Co400Sb1200Sr9Yb5,ZT,,zT,"[1.6, 1.9]",[800.0],1.75,800.0
6124,Bi49Mg320Sb150Te,ZT,,zT,[1.51],[716.0],1.51,716.0
6126,Ca2Si,ZT,,ZT,[2e-05],[350.0],2e-05,350.0
6128,Na3S30Se70Sn97,ZT,,ZT,[1.35],[816.0],1.35,816.0
6129,Na3S30Se70Sn97,ZT,,ZT,[1.35],[816.0],1.35,816.0
6130,Na3S20Se80Sn97,ZT,,average ZT,[0.35],"[300.0, 810.0]",0.35000000000000003,555.0
6131,Na3Se100Sn97,ZT,,average ZT,[0.3],"[300.0, 810.0]",0.30000000000000004,555.0
6132,SSn,ZT,,ZT,[1.35],[816.0],1.35,816.0
6133,Co8DyNi2Sb30,ZT,,figure of merit,[1.4],[773.0],1.4,773.0
6134,CoSb3,ZT,,figure of merit,[1.6],[825.0],1.6,825.0
6135,Co10DySb30,ZT,,ZT,[0.8],[773.0],0.8,773.0
6136,Co8DyNi2Sb30,ZT,,figure of merit,[1.4],[773.0],1.4,773.0
6138,SbTh,ZT,,ZT,[0.18],[500.0],0.18,500.0
6139,BiTh,ZT,,figure of merit,[0.14],[500.0],0.14,500.0
6140,CaSb8Yb3Zn8,ZT,,highest ZT,[0.9],[773.0],0.9,773.0
6141,InSb,ZT,,peak zT,[0.5],[750.0],0.5,750.0
6142,Cu18Ge15Se25,ZT,,peak zT,[0.5],[750.0],0.5,750.0
6143,Cu18Ge15Se25,ZT,,highest zT,[0.5],[750.0],0.5,750.0
6144,Cu18Ge15Se25,ZT,,peak zT,[0.5],[750.0],0.5,750.0
6145,Bi2O2Te,ZT,,figure of merit,[0.13],[573.0],0.13,573.0
6147,Cu20Ge9NiSe30,ZT,,peak ZT,[0.38],[723.0],0.38,723.0
6148,Cu2GeSe3,ZT,,ZT,[0.5],[750.0],0.5,750.0
6149,Ag100Cu1900Ga3Ge997Se3000,ZT,,peak ZT,[1.03],[786.0],1.03,786.0
6150,Cu2GeSe3,ZT,,ZT,[0.65],[758.0],0.65,758.0
6151,Cu20Ge9NiSe30,ZT,,maximum ZT,[0.38],[723.0],0.38,723.0
6152,Cu20Ge9NiSe30,ZT,,peak ZT,[0.38],[723.0],0.38,723.0
6153,PbTe,ZT,,ZT,[1.5],[750.0],1.5,750.0
6154,SeSn,ZT,,ZT,[1.7],[850.0],1.7000000000000002,850.0
6155,AsSe20Te179,ZT,,maximum ZT,[0.81],[540.0],0.81,540.0
6156,PbTe,ZT,,zT,[1.2],[543.0],1.2,543.0
6157,PbTe,ZT,,zT,[1.2],[543.0],1.2,543.0
6159,NiSnTi,ZT,,figure of merit,[0.3],[750.0],0.30000000000000004,750.0
6162,NiSnTi,ZT,,figure of merit,[0.3],[770.0],0.30000000000000004,770.0
6164,Cu20InSe40Sn9Zn10,ZT,,zT,[0.95],[850.0],0.95,850.0
6165,Cd9Cu21Se40Sn10,ZT,,zT,[0.65],[700.0],0.65,700.0
6166,Cu20InSe30Sn9,ZT,,zT,[1.14],[850.0],1.14,850.0
6167,Ag19Ga20Te40,ZT,,zT,[0.77],[850.0],0.77,850.0
6168,CuInTe2,ZT,,zT,[1.18],[850.0],1.18,850.0
6169,CuGaTe2,ZT,,zT,[1.4],[950.0],1.4,950.0
6170,CuInTe2,ZT,,zT,[0.4],[700.0],0.4,700.0
6171,CuGaTe2,ZT,,maximum zT,[0.66],[800.0],0.66,800.0
6172,Cu197Ga200Te400,ZT,,maximum zT,[0.73],[800.0],0.73,800.0
6173,Cu99Ga40In60Te200,ZT,,maximum zT,[0.82],[800.0],0.8200000000000001,800.0
6175,PbSe,ZT,,ZT,[0.9],[900.0],0.9,900.0
6179,PbSe,ZT,,ZT,[1.2],[850.0],1.2,850.0
6182,PbSe,ZT,,ZT,[1.3],[900.0],1.3,900.0
6183,PbSe,ZT,,ZT,[2.0],[1000.0],2.0,1000.0
6184,Pb799SbSe800,ZT,,ZT,[1.2],[700.0],1.2,700.0
6185,Pb399SbSe400,ZT,,ZT,[1.5],[830.0],1.5,830.0
6186,Pb199SbSe200,ZT,,ZT,[1.4],[930.0],1.4,930.0
6187,Pb399SbSe400,ZT,,highest ZT,[1.5],[830.0],1.5,830.0
6188,PbSe,ZT,,ZT,[0.8],[600.0],0.8,600.0
6189,Pb799SbSe800,ZT,,ZT,[1.2],[700.0],1.2,700.0
6190,Pb399SbSe400,ZT,,ZT,[1.5],[830.0],1.5,830.0
6191,Pb199SbSe200,ZT,,ZT,[1.4],[930.0],1.4,930.0
6192,Pb397Sb3Se400,ZT,,ZT,[1.2],[930.0],1.2,930.0
6193,PbSe,ZT,,ZT,[1.0],[690.0],1.0,690.0
6194,BiPb199Se200,ZT,,ZT,[0.89],[920.0],0.89,920.0
6195,BiPb99Se100,ZT,,ZT,[0.73],[920.0],0.73,920.0
6199,Bi2Te3,ZT,,peak zT,[0.66],[475.0],0.66,475.0
6200,SeSn,ZT,,zT,[0.7],"[300.0, 773.0]",0.7000000000000001,536.5
6201,S2Ti,ZT,,zT,[0.28],[373.0],0.28,373.0
6203,Bi2Te3,ZT,,ZT,[1.0],[1100.0],1.0,1100.0
6204,Cd16NaSb200Zn183,ZT,,ZT,[1.22],[623.0],1.22,623.0
6205,Cd16NaSb200Zn183,ZT,,ZT,[1.22],[623.0],1.22,623.0
6206,Na10Sb200Zn199,ZT,,ZT,[1.0],[623.0],1.0,623.0
6207,Cd16NaSb200Zn183,ZT,,maximum ZT,[1.22],[623.0],1.22,623.0
6208,NaSb200Zn199,ZT,,maximum ZT,[0.99],[623.0],0.99,623.0
6209,Cd16NaSb200Zn183,ZT,,ZT,[0.45],[623.0],0.45,623.0
6210,DEOPT,ZT,,ZT,[0.1],[295],0.1,295.0
6211,Sb2Te3,ZT,,zT,[0.0032],[295],0.0032,295.0
6213,BiLaOPbS3,ZT,,ZT,[0.23],[300.0],0.23,300.0
6214,MnSb11Yb14,ZT,,zT,[0.6],"[975.0, 1275.0]",0.6000000000000001,1125.0
6217,Sb2Te3,ZT,,figures of merit,[1.5],[573.0],1.5,573.0
6220,Sb2Te3,ZT,,zT,[0.92],[400.0],0.92,400.0
6221,PS2,ZT,,zT,[0.5],[400.0],0.5,400.0
6222,Bi2Te3,ZT,,ZT,[1.0],[295],1.0,295.0
6224,NbO15Sr5Ti4,ZT,,figure of merit,[0.37],[1000.0],0.37,1000.0
6225,Cu,ZT,,zT,[0.7],[773.0],0.7000000000000001,773.0
6226,In3Se30Sn197Te170,ZT,,zT,[0.8],[860.0],0.8,860.0
6227,SeSn,ZT,,zT,[0.6],[750.0],0.6000000000000001,750.0
6228,Ag,ZT,,zT,[0.6],[750.0],0.6000000000000001,750.0
6229,Cu,ZT,,zT,[0.7],[773.0],0.7000000000000001,773.0
6230,Al,ZT,,zT,[0.6],[773.0],0.6000000000000001,773.0
6231,Cu,ZT,,zT,[0.7],[773.0],0.7000000000000001,773.0
6232,SeSn,ZT,,zT,[0.37],[773.0],0.37,773.0
6233,SeSn,ZT,,zT,[0.6],[750.0],0.6000000000000001,750.0
6234,Cu,ZT,,zT,[0.64],[750.0],0.64,750.0
6235,SeSn,ZT,,highest zT,[0.7],[773.0],0.7000000000000001,773.0
6236,Ba6Co79NiSb240,ZT,,figures of merit,[1.25],[900.0],1.25,900.0
6237,Fe20Ni20PrSb120,ZT,,ZT,[0.4],[800.0],0.4,800.0
6238,PbTe,ZT,,maximum ZT,"[0.8, 1.0]",[650.0],0.9,650.0
6239,HNaO,ZT,,ZT,[0.057],[295],0.057,295.0
6241,Ba6Co125Sb375,ZT,,highest ZT,[0.4],[710.0],0.4,710.0
6242,CoSb3,ZT,,ZT,[0.08],[600.0],0.08,600.0
6243,Ba6Co125Sb375,ZT,,ZT,[0.4],[710.0],0.4,710.0
6244,In4Se3,ZT,,ZT,[0.63],[710.0],0.63,710.0
6245,Bi2Sb8Te15,ZT,,highest ZT,[1.15],[373.0],1.15,373.0
6246,BiSb3Te6,ZT,,peak ZT,[1.1],[348.0],1.1,348.0
6247,Co5Hf4Sb4SnTi,ZT,,zT,[1.0],[1073.0],1.0,1073.0
6248,Fe25Hf4Sb25Ti5V16,ZT,,zT,[0.3],[873.0],0.30000000000000004,873.0
6249,Fe25Hf4Sb25Ti5V16,ZT,,highest zT,[0.27],[873.0],0.27,873.0
6250,Fe25Hf4Sb25Ti5V16,ZT,,highest zT,[0.27],[873.0],0.27,873.0
6251,CoLa2O6Rh,ZT,,ZT,[0.075],[775.0],0.075,775.0
6252,CoLa2O6Rh,ZT,,ZT,[0.075],[775.0],0.075,775.0
6254,Bi10Se3Te12,ZT,,maximum ZT,[1.05],[420.0],1.05,420.0
6255,Bi2Te3,ZT,,maximum ZT,[1.47],[420.0],1.47,420.0
6257,Bi10Se3Te12,ZT,,highest ZT,[1.05],[420.0],1.05,420.0
6259,MoSi2,ZT,,figure of merit,[1.33],[373.0],1.33,373.0
6260,Bi2Te3,ZT,,ZT,[1.5],[295],1.5,295.0
6261,MoSi2,ZT,,figure of merit,[1.33],[373.0],1.33,373.0
6262,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
6266,Hf125Ni500SbSn499Ti250Zr125,ZT,,highest ZT,[1.5],[690.0],1.5,690.0
6268,Bi6Pb5Se14,ZT,,highest ZT,[0.46],[705.0],0.46,705.0
6269,Bi4CsTe6,ZT,,ZT,[0.8],[295],0.8,295.0
6270,Bi2Pb3S6,ZT,,ZT,[0.26],[715.0],0.26,715.0
6271,Bi2PbS4,ZT,,ZT,[0.08],[300.0],0.08,300.0
6272,Bi2Pb3S6,ZT,,ZT,[0.26],[715.0],0.26,715.0
6273,Bi6Pb5Se14,ZT,,figure of merit,[0.46],[705.0],0.46,705.0
6274,BiCuOSe,ZT,,ZT,[0.33],[823.0],0.33,823.0
6278,BiCuOSe,ZT,,maximum ZT,[0.44],[823.0],0.44,823.0
6280,Cu199LiS100,ZT,,maximal figure of merit,[0.84],[900.0],0.84,900.0
6281,Cu2S,ZT,,maximum zT,[0.6],[1000.0],0.6000000000000001,1000.0
6282,Cu197S100,ZT,,zT,[1.7],[1000.0],1.7000000000000002,1000.0
6283,Cu199LiS100,ZT,,maximal zT,[0.84],[900.0],0.84,900.0
6284,Cu199LiS100,ZT,,maximum zT,[0.84],[900.0],0.84,900.0
6285,Cu199LiS100,ZT,,maximal zT,[0.84],[900.0],0.84,900.0
6286,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
6289,Pb,ZT,,ZT,[1.4],[733.0],1.4,733.0
6291,In400PbSe290Sn3,ZT,,maximum ZT,[1.2],[723.0],1.2,723.0
6292,Co40Sb120Yb3,ZT,,maximum ZT,[1.5],[850.0],1.5,850.0
6293,Co40Sb120Yb3,ZT,,maximum ZT,[1.5],[850.0],1.5,850.0
6294,Ge4Si,ZT,,figure of merit,[1.0],[900.0],1.0,900.0
6298,Hf30Ni50SbSn49Zr20,ZT,,ZT,[1.0],[1000.0],1.0,1000.0
6299,SSn,ZT,,maximum ZT,[0.16],[823.0],0.16,823.0
6300,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
6301,NaS50Sn49,ZT,,maximum ZT,[0.65],[850.0],0.65,850.0
6302,SSn,ZT,,ZT,[0.41],[848.0],0.41,848.0
6303,Bi104BrCu105O100Se99,ZT,,maximum ZT,[0.05],"[300.0, 873.0]",0.05,586.5
6304,BiCuOSe,ZT,,ZT,[0.05],[475.0],0.05,475.0
6305,BiCuOSe,ZT,,ZT,[0.05],[475.0],0.05,475.0
6306,BiCuOSe,ZT,,maximum ZT,[0.4],[873.0],0.4,873.0
6307,Pb,ZT,,maximum ZT,[1.5],[873.0],1.5,873.0
6308,BiCuOSe,ZT,,maximum ZT,[0.05],[475.0],0.05,475.0
6309,AlO50Zn49,ZT,,ZT,[0.3],[1273.0],0.30000000000000004,1273.0
6310,OZn,ZT,,ZT,[0.44],[1000.0],0.44,1000.0
6312,Bi40Cu39O40Se40,ZT,,ZT,[0.81],[923.0],0.81,923.0
6313,BiCuOSe,ZT,,ZT,[1.1],[923.0],1.1,923.0
6314,BaBi7Cu8O8Se8,ZT,,highest figure of merit,[1.4],[923.0],1.4,923.0
6316,Bi2O2Se,ZT,,ZT,[0.007],[300.0],0.006999999999999999,300.0
6317,Ba6Co79In4NiSb240,ZT,,ZT,[1.2],[295],1.2,295.0
6318,DEOPT,ZT,,ZT,[0.25],[295],0.25,295.0
6319,Bi107Sb18,ZT,,figure of merit,[0.0068],[80.0],0.0068000000000000005,80.0
6320,OTi,ZT,,figure of merit,[0.5],[295],0.5,295.0
6321,BiFeO,ZT,,figure of merit,[0.5],[295],0.5,295.0
6322,CuInS,ZT,,figure of merit,[2.0],[295],2.0,295.0
6323,CuHo,ZT,,figure of merit,[2.0],[295],2.0,295.0
6324,Mn,ZT,,figure of merit,[1.0],[295],1.0,295.0
6325,Mn,ZT,,figure of merit,[1.0],[295],1.0,295.0
6326,HLnO,ZT,,figure of merit,[2.0],[295],2.0,295.0
6327,AgBFeNb,ZT,,figure of merit,[2.0],[295],2.0,295.0
6328,OWZn,ZT,,figure of merit,[2.0],[295],2.0,295.0
6329,B,ZT,,figure of merit,[0.5],[670.0],0.5,670.0
6330,CuHo,ZT,,figure of merit,[2.0],[295],2.0,295.0
6331,BaOTi,ZT,,figure of merit,[2.0],[295],2.0,295.0
6332,BaOTi,ZT,,figure of merit,[0.3333333333333333],[295],0.33333333330000003,295.0
6333,BiFeO,ZT,,figure of merit,[0.3333333333333333],[295],0.33333333330000003,295.0
6334,CuHo,ZT,,figure of merit,[2.0],[295],2.0,295.0
6335,Ti,ZT,,figure of merit,[2.0],[295],2.0,295.0
6336,HLnO,ZT,,figure of merit,[2.0],[295],2.0,295.0
6337,OTi,ZT,,figure of merit,[0.5],[295],0.5,295.0
6338,B,ZT,,figure of merit,[0.5],[295],0.5,295.0
6339,CuInS,ZT,,figure of merit,[2.0],[295],2.0,295.0
6340,Ti,ZT,,figure of merit,[2.0],[670.0],2.0,670.0
6341,Cr,ZT,,figure of merit,[2.0],[295],2.0,295.0
6342,CuSe,ZT,,figure of merit,[0.3333333333333333],[670.0],0.33333333330000003,670.0
6344,Mn,ZT,,figure of merit,[2.0],[295],2.0,295.0
6345,OTi,ZT,,figure of merit,[0.5],[295],0.5,295.0
6346,Cu75In2Sb23Se100,ZT,,maximum ZT,[0.267],[300.0],0.267,300.0
6347,Cu75In2Sb23Se100,ZT,,highest ZT,[0.267],[300.0],0.267,300.0
6348,Cu75In2Sb23Se100,ZT,,highest ZT,[0.267],[300.0],0.267,300.0
6349,Mg10Si2Sn3,ZT,,ZT,[0.07],[600.0],0.07,600.0
6351,Sn49Te50V,ZT,,zT,[1.3],[873.0],1.3,873.0
6353,Sn49Te50V,ZT,,zT,[1.25],[873.0],1.25,873.0
6354,Sn49Te50V,ZT,,zT,[1.3],[873.0],1.3,873.0
6358,PdTe,ZT,,ZT,[0.72],[400.0],0.72,400.0
6360,CuS,ZT,,figure of merit,[0.00545],[362.0],0.005450000000000001,362.0
6361,Co2Cu3S5,ZT,,maximum figure of merit,[0.0083],[362.0],0.0083,362.0
6362,Ba5Co80PbSb230Te10,ZT,,figure of merit,[1.0],[720.0],1.0,720.0
6363,Ba5Co80PbSb230Te10,ZT,,ZT,[1.0],[730.0],1.0,730.0
6365,Ag2Cu18SSe9,ZT,,peak zT,[1.6],[900.0],1.6,900.0
6366,Cu2Se,ZT,,maximum zT,[1.85],[800.0],1.85,800.0
6367,Ag2Te,ZT,,zT,[1.8],[1000.0],1.8,1000.0
6369,Ag2Se,ZT,,zT,[0.9],[588.0],0.9,588.0
6371,Mn4Si7,ZT,,figure of merit,[0.23],[473.0],0.23,473.0
6372,Mn4Si7,ZT,,ZT,[0.7],[773.0],0.7000000000000001,773.0
6373,Mn4Si7,ZT,,ZT,[0.23],[473.0],0.23,473.0
6374,SeSn,ZT,,ZT,[2.6],[900.0],2.6,900.0
6375,AlGaO50Zn48,ZT,,maximum ZT,[0.6],[1273.0],0.6000000000000001,1273.0
6376,O3SrTi,ZT,,ZT,[0.28],[873.0],0.28,873.0
6377,Al2O3,ZT,,ZT,[0.05],[295],0.05,295.0
6378,Sb3Zn4,ZT,,ZT,[1.3],[673.0],1.3,673.0
6382,AlO50Zn49,ZT,,ZT,[0.3],[1273.0],0.30000000000000004,1273.0
6384,Bi200Se30Te271,ZT,,maximum ZT,[0.9],[373.0],0.9,373.0
6385,Bi200Se30Te271,ZT,,peak ZT,[0.9],[373.0],0.9,373.0
6386,Bi20Se3Te27,ZT,,ZT,[0.75],[323.0],0.75,323.0
6387,Bi200Se30Te271,ZT,,ZT,[0.75],[448.0],0.75,448.0
6388,Bi200Se30Te271,ZT,,maximum ZT,[0.9],[373.0],0.9,373.0
6389,Bi40Se9Te51,ZT,,ZT,[0.7],[485.0],0.7000000000000001,485.0
6390,Bi2Te3,ZT,,maximum ZT,[0.62],[400.0],0.62,400.0
6391,Bi2Te3,ZT,,ZT,[0.3],[450.0],0.30000000000000004,450.0
6392,Bi40Se9Te51,ZT,,maximum ZT,[0.37],[295],0.37,295.0
6393,Bi40Se9Te51,ZT,,maximum ZT,[0.7],[485.0],0.7000000000000001,485.0
6394,O3SrTi,ZT,,ZT,[2.4],[300.0],2.4,300.0
6395,O2Ti,ZT,,ZT,[1.19],[375.0],1.19,375.0
6396,O2Si,ZT,,maximum ZT,[0.18],[1073.0],0.18,1073.0
6397,BiSbTe,ZT,,peak ZT,[1.4],[373.0],1.4,373.0
6398,K19Pb400Sb24Te440,ZT,,peak ZT,[1.6],[750.0],1.6,750.0
6400,HMS,ZT,,highest zT,[2.0],[725.0],2.0,725.0
6401,Bulk,ZT,,maximum zT,[0.15],[775.0],0.15,775.0
6402,Bi2Te3,ZT,,ZT,[2.4],[300.0],2.4,300.0
6403,BiSb3Te6,ZT,,figure of merit,[1.08],[373.0],1.08,373.0
6404,Ag2Te,ZT,,ZT,[0.41],"[300.0, 400.0]",0.41,350.0
6405,GeSi,ZT,,figure of merit,[0.2],[300.0],0.2,300.0
6406,Bi2Te3,ZT,,bulk ZT,[1.0],[300.0],1.0,300.0
6407,GeSi,ZT,,ZT,[0.1],[295],0.1,295.0
6408,GeSi,ZT,,ZT,"[0.02, 0.06]",[295],0.04,295.0
6409,GeSi,ZT,,ZT,[0.2],[300.0],0.2,300.0
6410,GeSi,ZT,,ZT,"[0.05, 0.1]",[300.0],0.075,300.0
6411,GeSi,ZT,,ZT,[0.18],[300.0],0.18,300.0
6412,GeSi,ZT,,ZT,[0.1],[295],0.1,295.0
6413,Mg10Si2Sn3,ZT,,maximum figure of merit,[0.13],[653.0],0.13,653.0
6414,Mg2Si,ZT,,maximum figure of merit,[0.13],[653.0],0.13,653.0
6415,Ca79EuMn60O200,ZT,,ZT,[0.0058],[300.0],0.0058000000000000005,300.0
6416,Cu7Nio3,ZT,,zT,[0.47],[550.0],0.47,550.0
6417,Cu2O,ZT,,zT,[0.47],[550.0],0.47,550.0
6418,Cu28MnNi21,ZT,,zT,[0.15],[600.0],0.15,600.0
6419,Cu11Ni9,ZT,,zT,[0.1],[600.0],0.1,600.0
6420,Cu7Ni3,ZT,,zT,[0.47],[823.0],0.47,823.0
6421,Cu2Se,ZT,,ZT,[2.44],[870.0],2.44,870.0
6422,CuS30Se10Ti20,ZT,,figure of merit,[0.54],[700.0],0.54,700.0
6423,CuS30Se10Ti20,ZT,,zT,[0.54],[700.0],0.54,700.0
6424,CoNbSn,ZT,,ZT,[0.6],[1000.0],0.6000000000000001,1000.0
6425,CoNbSb,ZT,,ZT,[0.4],[1000.0],0.4,1000.0
6426,CoNbSn,ZT,,maximum ZT,[0.2],[773.0],0.2,773.0
6427,Co10Nb10SbSn9,ZT,,ZT,[0.4],[773.0],0.4,773.0
6428,Cu99SSe49,ZT,,zT,[1.5],[800.0],1.5,800.0
6429,Cu99S50,ZT,,highest zT,[0.86],[850.0],0.86,850.0
6430,AgNO3,ZT,,highest ZT,[1.2],[335.0],1.2,335.0
6431,AgNO3,ZT,,highest ZT,[1.2],[335.0],1.2,335.0
6432,Bi2Te3,ZT,,ZT,[1.0],[295],1.0,295.0
6433,Bi2O2Se,ZT,,figure of merit,[1.86],[300.0],1.86,300.0
6434,CoSb3,ZT,,ZT,[1.8],[850.0],1.8,850.0
6435,Bi2O2Se,ZT,,figure of merit,[0.2],[800.0],0.2,800.0
6436,Bi19O20Se10,ZT,,figure of merit,[0.12],[773.0],0.12,773.0
6437,Bi2O2Se,ZT,,ZT,[0.07],[673.0],0.07,673.0
6438,Bi2O2Se,ZT,,ZT,[0.35],[823.0],0.35000000000000003,823.0
6439,Bi2O2Se,ZT,,ZT,[1.42],[800.0],1.42,800.0
6440,Bi2O2Se,ZT,,ZT,[0.95],[800.0],0.95,800.0
6442,PbTe,ZT,,ZT,[1.5],[295],1.5,295.0
6443,Ag,ZT,,maximum ZT,[1.2],[720.0],1.2,720.0
6444,PbTe,ZT,,maximum ZT,[1.3],[673.0],1.3,673.0
6445,PbTe,ZT,,ZT,[1.4],[673.0],1.4,673.0
6448,Bi7Te12Y,ZT,,figure of merit,[1.23],[410.0],1.23,410.0
6449,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
6450,SeSn,ZT,,ZT,[1.6],[923.0],1.6,923.0
6451,Mn3Sn22Te25,ZT,,average ZT,[0.79],[300.0],0.79,300.0
6452,Cu6Sn47Te50,ZT,,peak ZT,[1.0],[850.0],1.0,850.0
6453,Mn17Sn83Te100,ZT,,ZT,[0.6],[900.0],0.6000000000000001,900.0
6454,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
6455,SeSn,ZT,,ZT,[2.6],[923.0],2.6,923.0
6456,SeSn,ZT,,ZT,[0.7],[295],0.7000000000000001,295.0
6457,SeSn,ZT,,ZT,"[0.6, 1.7]","[750.0, 873.0]",1.15,811.5
